Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 29.00,     364336, 0,0.00,38.972, 43.343, 43.957, 40.142,23,  -, -, 0.00%,  0.00%,  0.00%, 2.46%,  1.74%,  7.49%, 7.03%,  2.52%, 19.59%, 7.61%,  2.91%, 36.43%,12.20%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34546.52, 5957.25, 0.00, 200186.86 , 17, 235, 125.86, 56, 149, 109.96, 105, 227, 146.28, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.59%, 0.00%,0.00%, 5.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 11719.4, 72.9, 53383.1, 50850.2, 0.0, 0.0, 64458.8, 1.000, 0
1, P-SLICE,    1, 32.00,      69144, 0,0.00,38.064, 42.963, 43.243, 39.324,23, 0 , -, 0.00%,  0.00%,  0.00%, 0.46%,  0.08%,  1.94%, 1.77%,  0.30%,  5.73%, 1.96%,  0.71%,  8.76%, 0.00%,  1.96%, 10.01%, 13.20%, 10.91%,  0.00%,  1.99%,  3.76%,  4.72%,  3.00%, 10.23%,  8.67%,  9.82%, 42481.23, 6613.26, 0.00, 90605.21 , 17, 235, 125.79, 57, 151, 110.04, 106, 227, 146.19, 0.00%, 60.44%,0.00%, 21.98%, 17.58%, 0.00%, 0.00%, 0.00%, 0.00%, 10.04%, 49.45%,0.00%, 21.08%, 19.43%, 0.00%, 0.00%, 0.00%, 0.00%, 23.33%, 37.19%,0.00%, 22.76%, 16.72%, 0.00%, 0.00%, 0.00%, 0.00%, 26.32%, 33.48%,0.00%, 28.71%, 11.49%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 211.8, 48.3, 11796.9, 11066.7, 0.0, 0.0, 76165.0, 1.000, 0
2, P-SLICE,    2, 32.00,      74944, 0,0.00,37.986, 42.860, 43.122, 39.237,23, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.53%,  0.21%,  2.40%, 1.78%,  0.41%,  7.44%, 2.70%,  1.19%, 10.40%, 0.00%,  4.24%, 10.67%, 13.51%, 11.85%,  0.00%,  1.10%,  2.40%,  4.95%,  3.38%,  4.00%,  6.70%, 10.16%, 43344.03, 6835.36, 0.00, 94675.06 , 17, 235, 125.25, 58, 149, 110.09, 103, 226, 146.37, 0.00%, 44.36%,0.00%, 36.96%, 18.68%, 0.00%, 0.00%, 0.00%, 0.00%, 16.61%, 26.96%,0.00%, 29.00%, 27.43%, 0.00%, 0.00%, 0.00%, 0.00%, 29.87%, 28.22%,0.00%, 19.49%, 22.43%, 0.00%, 0.00%, 0.00%, 0.00%, 29.53%, 31.25%,0.00%, 27.88%, 11.34%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 312.3, 200.5, 9832.6, 9038.5, 0.0, 0.0, 86163.1, 1.000, 0
3, P-SLICE,    3, 32.00,      74456, 0,0.00,37.907, 42.746, 42.926, 39.139,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.53%,  0.09%,  2.09%, 2.22%,  0.50%,  7.28%, 3.31%,  1.19%, 10.90%, 0.00%,  5.06%, 11.25%, 14.18%, 11.68%,  0.00%,  1.16%,  3.06%,  4.62%,  3.44%,  3.47%,  5.44%,  8.53%, 44000.81, 7079.43, 0.00, 95588.63 , 17, 235, 124.77, 56, 149, 110.30, 103, 220, 146.53, 0.00%, 40.44%,0.00%, 38.97%, 20.59%, 0.00%, 0.00%, 0.00%, 0.00%, 14.62%, 24.87%,0.00%, 28.57%, 31.93%, 0.00%, 0.00%, 0.00%, 0.00%, 30.59%, 26.00%,0.00%, 18.55%, 24.86%, 0.00%, 0.00%, 0.00%, 0.00%, 32.26%, 27.55%,0.00%, 27.29%, 12.89%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 175.4, 292.8, 10594.6, 9669.5, 0.0, 0.0, 96881.9, 1.000, 0
4, P-SLICE,    4, 32.00,      77512, 0,0.00,37.818, 42.679, 42.775, 39.045,23, 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.59%,  0.15%,  2.21%, 1.68%,  0.59%,  6.28%, 3.04%,  0.86%, 10.74%, 0.00%,  4.54%, 11.47%, 14.10%, 12.48%,  0.00%,  1.18%,  3.04%,  4.81%,  2.98%,  3.48%,  6.17%,  9.62%, 44791.27, 7275.48, 0.00, 95563.04 , 17, 235, 124.31, 58, 148, 110.47, 108, 220, 146.69, 0.00%, 39.61%,0.00%, 38.43%, 21.96%, 0.00%, 0.00%, 0.00%, 0.00%, 15.46%, 24.42%,0.00%, 27.98%, 32.15%, 0.00%, 0.00%, 0.00%, 0.00%, 26.85%, 28.89%,0.00%, 19.91%, 24.35%, 0.00%, 0.00%, 0.00%, 0.00%, 30.10%, 29.67%,0.00%, 26.46%, 13.77%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 205.0, 293.7, 13497.8, 12538.8, 0.0, 0.0, 110531.8, 1.000, 0
5, P-SLICE,    5, 32.00,      80912, 0,0.00,37.774, 42.652, 42.739, 39.004,23, 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.76%,  0.26%,  2.09%, 1.92%,  0.64%,  6.60%, 3.11%,  1.31%,  9.42%, 0.00%,  4.22%, 11.98%, 13.58%, 12.48%,  0.00%,  1.16%,  3.17%,  4.13%,  2.71%,  4.28%,  6.84%,  9.34%, 45282.34, 7345.14, 0.00, 95766.10 , 17, 235, 123.96, 56, 148, 110.63, 107, 219, 146.82, 0.00%, 39.08%,0.00%, 42.02%, 18.91%, 0.00%, 0.00%, 0.00%, 0.00%, 15.16%, 26.49%,0.00%, 24.79%, 33.57%, 0.00%, 0.00%, 0.00%, 0.00%, 27.98%, 30.55%,0.00%, 19.09%, 22.38%, 0.00%, 0.00%, 0.00%, 0.00%, 29.60%, 28.79%,0.00%, 27.18%, 14.43%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 158.3, 167.6, 13547.1, 12593.4, 0.0, 0.0, 124060.2, 1.000, 0
6, P-SLICE,    6, 32.00,      83152, 0,0.00,37.729, 42.579, 42.642, 38.949,23, 5 4 3 , -, 0.00%,  0.00%,  0.00%, 1.05%,  0.18%,  2.28%, 1.62%,  0.39%,  5.34%, 3.03%,  1.08%,  9.45%, 0.00%,  4.56%, 12.03%, 14.04%, 14.73%,  0.00%,  1.14%,  2.88%,  5.43%,  2.97%,  3.90%,  5.37%,  8.52%, 45796.34, 7510.99, 0.00, 109685.50 , 17, 235, 124.21, 57, 154, 110.66, 107, 219, 146.77, 0.00%, 39.44%,0.00%, 40.24%, 20.32%, 0.00%, 0.00%, 0.00%, 0.00%, 17.06%, 24.49%,0.00%, 28.57%, 29.88%, 0.00%, 0.00%, 0.00%, 0.00%, 24.80%, 27.83%,0.00%, 20.45%, 26.92%, 0.00%, 0.00%, 0.00%, 0.00%, 27.43%, 28.22%,0.00%, 27.79%, 16.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 88.2, 0.3, 12779.6, 12189.3, 0.0, 0.0, 136583.7, 1.000, 0
7, P-SLICE,    7, 32.00,      83784, 0,0.00,37.721, 42.571, 42.598, 38.937,23, 6 5 4 , -, 0.00%,  0.00%,  0.00%, 1.04%,  0.17%,  2.11%, 2.02%,  0.81%,  6.44%, 3.18%,  1.10%, 10.63%, 0.00%,  4.53%, 11.12%, 14.70%, 13.75%,  0.00%,  1.18%,  2.48%,  4.22%,  2.63%,  3.67%,  5.26%,  8.95%, 45916.51, 7511.92, 0.00, 108100.35 , 17, 235, 124.53, 58, 156, 110.64, 107, 219, 146.73, 0.00%, 36.69%,0.00%, 37.10%, 26.21%, 0.00%, 0.00%, 0.00%, 0.00%, 17.22%, 25.15%,0.00%, 27.99%, 29.64%, 0.00%, 0.00%, 0.00%, 0.00%, 29.23%, 24.41%,0.00%, 21.49%, 24.86%, 0.00%, 0.00%, 0.00%, 0.00%, 30.57%, 27.01%,0.00%, 26.90%, 15.52%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 155.2, 116.9, 12014.1, 11053.5, 0.0, 0.0, 148526.0, 1.000, 0
8, P-SLICE,    8, 32.00,      80408, 0,0.00,37.733, 42.535, 42.588, 38.940,23, 7 6 5 , -, 0.00%,  0.00%,  0.00%, 0.58%,  0.26%,  1.95%, 1.86%,  0.50%,  5.51%, 2.97%,  0.76%,  9.00%, 0.00%,  4.20%, 11.36%, 16.49%, 12.70%,  0.00%,  0.87%,  2.74%,  5.74%,  2.91%,  4.63%,  6.61%,  8.33%, 45787.94, 7552.32, 0.00, 98636.32 , 17, 235, 124.36, 56, 150, 110.71, 104, 219, 146.64, 0.00%, 40.98%,0.00%, 38.52%, 20.49%, 0.00%, 0.00%, 0.00%, 0.00%, 14.22%, 28.00%,0.00%, 28.00%, 29.78%, 0.00%, 0.00%, 0.00%, 0.00%, 23.34%, 27.74%,0.00%, 21.00%, 27.92%, 0.00%, 0.00%, 0.00%, 0.00%, 27.38%, 30.26%,0.00%, 27.44%, 14.91%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 131.0, 0.3, 10641.9, 9720.6, 0.0, 0.0, 158955.5, 1.000, 0
9, P-SLICE,    9, 32.00,      79312, 0,0.00,37.716, 42.535, 42.521, 38.919,23, 8 7 6 , -, 0.00%,  0.00%,  0.00%, 0.69%,  0.32%,  2.13%, 1.96%,  0.63%,  5.47%, 3.23%,  0.61%,  8.10%, 0.00%,  3.57%, 11.78%, 15.76%, 13.08%,  0.00%,  1.24%,  3.08%,  5.70%,  3.08%,  4.78%,  6.42%,  8.35%, 46013.08, 7615.43, 0.00, 97406.20 , 17, 235, 124.04, 57, 148, 110.84, 107, 219, 146.56, 0.00%, 46.32%,0.00%, 32.47%, 21.21%, 0.00%, 0.00%, 0.00%, 0.00%, 14.99%, 28.75%,0.00%, 27.37%, 28.89%, 0.00%, 0.00%, 0.00%, 0.00%, 24.20%, 28.52%,0.00%, 23.08%, 24.20%, 0.00%, 0.00%, 0.00%, 0.00%, 25.94%, 30.58%,0.00%, 27.01%, 16.48%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 128.3, 292.9, 12359.2, 11313.3, 0.0, 0.0, 171395.3, 1.000, 0
