0, I-SLICE,    0, 29.00,   19670744, 0,0.00,37.265, 35.522, 35.292, 36.801,27,  -, -, 0.00%,  0.00%,  0.00%, 1.19%,  3.31%, 44.46%, 0.41%,  0.52%, 10.08%, 1.08%,  0.90%, 16.00%,22.05%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 56411.74, 41768.21, 0.00, 15444153.18 , 0, 255, 65.63, 0, 255, 60.46, 0, 255, 63.96, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.27%, 0.00%,0.00%, 12.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 25688.0, 96.4, 164717.3, 156646.0, 0.0, 0.0, 190000.5, 1.000, 0
1, i-SLICE,    1, 29.00,   16401976, 1,1.01,36.858, 36.464, 36.209, 36.727,27,  -, -, 0.00%,  0.00%,  0.00%, 0.42%,  1.05%, 12.98%, 0.28%,  0.40%,  8.48%, 0.80%,  0.67%, 40.33%,34.59%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 61209.85, 30591.06, 0.00, 10281126.68 , 0, 255, 70.94, 0, 255, 96.65, 0, 255, 105.99, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.49%, 0.00%,0.00%, 6.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 7561.6, 15.0, 145306.4, 138668.5, 0.0, 0.0, 342128.2, 1.000, 0
2, P-SLICE,    2, 32.00,    8634752, 0,1.01,31.428, 31.626, 31.321, 31.439,27, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.80%, 0.00%,  0.03%,  0.61%, 0.11%,  0.30%,  3.87%, 0.00%,  0.27%,  1.57%,  9.09%, 67.40%,  0.00%,  0.00%,  0.19%,  4.06%,  0.00%,  0.01%,  0.54%, 11.13%, 206250.24, 104233.28, 0.00, 1636262.75 , 0, 255, 65.70, 0, 255, 60.50, 0, 255, 64.00, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 34.03%, 0.42%,0.00%, 0.06%, 65.50%, 0.00%, 0.00%, 0.00%, 0.00%, 5.96%, 6.76%,0.00%, 5.89%, 81.38%, 0.00%, 0.00%, 0.00%, 0.00%, 4.93%, 17.49%,0.00%, 17.61%, 59.98%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 102238.2, 666.1, 1259932.1, 1234872.3, 0.0, 0.0, 1704718.6, 1.000, 0
3, P-SLICE,    7, 32.00,   11052104, 0,1.01,31.982, 34.029, 33.377, 32.413,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.12%,  4.64%, 0.07%,  0.22%,  8.24%, 0.33%,  1.13%, 25.29%, 0.00%,  0.01%,  0.24%,  3.78%, 49.85%,  0.00%,  0.00%,  0.07%,  3.02%,  0.00%,  0.00%,  0.06%,  2.91%, 187064.55, 61241.79, 0.00, 4226543.37 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.22%, 0.00%,0.00%, 0.26%, 4.52%, 0.00%, 0.00%, 0.00%, 0.00%, 66.41%, 1.05%,0.00%, 6.97%, 25.57%, 0.00%, 0.00%, 0.00%, 0.00%, 32.41%, 7.19%,0.00%, 19.40%, 41.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 6044.0, 557.8, 1660764.6, 1622774.6, 0.0, 0.0, 3369115.7, 1.000, 0
4, B-SLICE,    5, 33.00,    1035560, 0,1.01,30.508, 34.657, 33.982, 31.461,26, 2 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  6.23%,  7.37%, 29.95%,  0.00%,  0.24%,  1.36%,  5.19%,  0.15%,  3.44%, 11.36%, 34.34%, 251020.46, 56929.49, 0.00, 309522.76 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 27.59%,0.00%, 0.00%, 72.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.11%,0.00%, 0.00%, 62.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.40%,0.00%, 4.21%, 34.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.89%,0.00%, 22.44%, 20.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 291.2, 13.1, 1407346.6, 1375295.8, 0.0, 0.0, 4779042.2, 1.000, 0
5, b-SLICE,    3, 34.00,    7090104, 0,1.01,29.138, 33.160, 32.287, 30.034,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  2.16%,  6.11%, 78.49%,  0.00%,  0.02%,  0.32%,  3.97%,  0.01%,  0.12%,  0.82%,  7.91%, 364754.00, 82592.59, 0.00, 2070987.76 , 0, 255, 70.93, 0, 255, 96.64, 0, 255, 105.97, 0.00%, 6.67%,0.00%, 0.00%, 93.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.05%,0.00%, 2.29%, 91.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 15.11%,0.00%, 13.62%, 71.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.14%,0.00%, 42.90%, 43.95%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 298.1, 12.7, 2153944.0, 2099172.8, 0.0, 0.0, 6935845.6, 1.000, 0
6, b-SLICE,    4, 34.00,   12552776, 0,1.01,27.806, 30.292, 29.812, 28.367,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.05%,  1.83%,  7.75%, 85.27%,  0.00%,  0.00%,  0.00%,  0.99%,  0.00%,  0.00%,  0.01%,  4.10%, 500256.32, 143997.66, 0.00, 2960352.08 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 7.34%, 92.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.18%,0.00%, 15.75%, 84.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 5.64%,0.00%, 25.47%, 68.89%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10.2, 10.3, 2096790.7, 2052113.4, 0.0, 0.0, 9032871.2, 1.000, 0
7, b-SLICE,    6, 34.00,   15515264, 0,1.01,27.804, 30.379, 29.844, 28.381,28, 5 2 1 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.23%,  3.59%,  9.98%, 84.84%,  0.00%,  0.00%,  0.00%,  0.28%,  0.00%,  0.00%,  0.00%,  1.08%, 514638.72, 143587.99, 0.00, 4316777.45 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 0.00%,0.00%, 0.65%, 99.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 7.85%, 92.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.01%,0.00%, 16.82%, 83.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.58%,0.00%, 24.07%, 74.35%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.1, 4.2, 2342463.5, 2295344.5, 0.0, 0.0, 11375069.5, 1.000, 0
8, P-SLICE,    8, 32.00,   16108816, 0,1.01,32.555, 31.970, 31.624, 32.366,27, 7 5 2 , -, 0.00%,  0.00%,  0.00%, 0.05%,  1.39%, 17.22%, 0.21%,  1.25%, 15.19%, 0.66%,  1.22%, 10.46%, 0.00%,  0.00%,  0.50%,  5.42%, 46.34%,  0.00%,  0.00%,  0.00%,  0.05%,  0.00%,  0.00%,  0.00%,  0.05%, 170222.80, 98371.83, 0.00, 10678176.12 , 0, 255, 66.22, 0, 255, 60.88, 0, 255, 64.20, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.39%, 0.00%,0.00%, 0.05%, 2.56%, 0.00%, 0.00%, 0.00%, 0.00%, 72.65%, 0.00%,0.00%, 8.45%, 18.90%, 0.00%, 0.00%, 0.00%, 0.00%, 20.99%, 0.15%,0.00%, 19.83%, 59.03%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 29057.4, 595.4, 1878781.5, 1839567.5, 0.0, 0.0, 13283059.1, 1.000, 0
9, P-SLICE,    9, 32.00,   12430496, 0,1.01,32.270, 34.065, 33.477, 32.645,27, 8 7 5 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.49%,  8.70%, 0.11%,  0.63%, 10.01%, 0.52%,  1.80%, 37.04%, 0.00%,  0.01%,  0.13%,  2.49%, 37.76%,  0.00%,  0.00%,  0.00%,  0.14%,  0.00%,  0.00%,  0.00%,  0.08%, 179402.66, 58935.00, 0.00, 6189802.84 , 0, 255, 71.08, 0, 255, 96.47, 0, 255, 105.94, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.59%, 0.00%,0.00%, 0.05%, 1.36%, 0.00%, 0.00%, 0.00%, 0.00%, 78.12%, 0.00%,0.00%, 7.70%, 14.18%, 0.00%, 0.00%, 0.00%, 0.00%, 50.90%, 0.28%,0.00%, 16.13%, 32.70%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 5829.6, 561.2, 2158023.1, 2113278.6, 0.0, 0.0, 15447690.6, 1.000, 0
