0, I-SLICE,    0, 24.00,   27627960, 0,0.00,40.778, 39.706, 39.541, 40.489,27,  -, -, 0.00%,  0.00%,  0.00%, 0.66%,  2.37%, 48.25%, 0.44%,  0.41%, 10.82%, 0.68%,  0.73%, 17.37%,18.25%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 23611.66, 15472.45, 0.00, 15534768.68 , 0, 255, 65.63, 0, 255, 60.46, 0, 255, 63.96, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.45%, 0.00%,0.00%, 12.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 51832.8, 188.0, 303085.6, 287184.9, 0.0, 0.0, 354401.1, 1.000, 0
1, i-SLICE,    1, 24.00,   23494352, 1,1.01,40.534, 40.776, 40.549, 40.566,27,  -, -, 0.00%,  0.00%,  0.00%, 0.28%,  0.98%, 15.21%, 0.28%,  0.22%,  9.31%, 1.22%,  0.96%, 35.47%,36.07%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 24773.20, 11918.99, 0.00, 10387282.21 , 0, 255, 70.94, 0, 255, 96.65, 0, 255, 105.99, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.36%, 0.00%,0.00%, 6.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 15401.9, 22.3, 267836.0, 252155.4, 0.0, 0.0, 636327.6, 1.000, 0
2, P-SLICE,    2, 27.00,   10378144, 0,1.01,36.811, 35.471, 35.246, 36.448,27, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.01%, 0.00%,  0.01%,  0.05%, 0.07%,  0.12%,  0.97%, 0.00%,  0.18%,  3.98%, 17.49%, 74.22%,  0.00%,  0.00%,  0.00%,  0.39%,  0.00%,  0.00%,  0.01%,  2.51%, 59066.14, 41898.15, 0.00, 1192150.04 , 0, 255, 65.70, 0, 255, 60.50, 0, 255, 64.00, 0.00%, 0.00%,0.00%, 6.86%, 93.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.35%, 0.00%,0.00%, 9.98%, 89.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.32%, 0.07%,0.00%, 12.11%, 87.51%, 0.00%, 0.00%, 0.00%, 0.00%, 1.49%, 3.70%,0.00%, 12.06%, 82.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 188220.7, 1192.9, 1788179.0, 1754215.1, 0.0, 0.0, 2612374.6, 1.000, 0
3, P-SLICE,    7, 27.00,   11966120, 0,1.01,36.415, 37.266, 36.836, 36.574,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  0.34%, 0.01%,  0.04%,  0.89%, 0.13%,  0.57%,  8.74%, 0.00%,  0.05%,  3.59%, 13.59%, 65.33%,  0.00%,  0.01%,  0.14%,  1.79%,  0.00%,  0.05%,  0.46%,  4.24%, 65577.87, 29400.56, 0.00, 2739894.48 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 0.00%,0.00%, 9.09%, 90.91%, 0.00%, 0.00%, 0.00%, 0.00%, 9.16%, 1.37%,0.00%, 10.93%, 78.54%, 0.00%, 0.00%, 0.00%, 0.00%, 6.09%, 3.87%,0.00%, 17.83%, 72.21%, 0.00%, 0.00%, 0.00%, 0.00%, 11.67%, 7.47%,0.00%, 19.83%, 61.03%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 9437.8, 626.1, 2215385.8, 2165271.1, 0.0, 0.0, 4830505.4, 1.000, 0
4, B-SLICE,    5, 28.00,     397984, 0,1.01,36.831, 37.870, 37.422, 37.035,26, 2 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.38%, 37.33%, 13.37%,  2.38%,  0.00%,  0.29%,  0.16%,  0.17%,  1.92%, 27.95%, 12.59%,  3.46%, 56596.31, 24425.37, 0.00, 60263.31 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 83.33%,0.00%, 1.32%, 15.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.07%,0.00%, 0.60%, 56.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.68%,0.00%, 10.56%, 44.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.40%,0.00%, 14.77%, 24.83%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 331.2, 15.1, 1871393.2, 1830391.3, 0.0, 0.0, 6705383.0, 1.000, 0
5, b-SLICE,    3, 29.00,    7401544, 0,1.01,35.226, 36.746, 36.091, 35.524,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.12%,  3.33%, 11.31%, 71.18%,  0.00%,  0.09%,  0.43%,  3.58%,  0.03%,  0.41%,  1.47%,  8.06%, 84960.26, 34126.66, 0.00, 1416402.97 , 0, 255, 70.93, 0, 255, 96.64, 0, 255, 105.97, 0.00%, 21.28%,0.00%, 10.64%, 68.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.19%,0.00%, 21.26%, 65.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.95%,0.00%, 31.95%, 54.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 14.05%,0.00%, 42.22%, 43.73%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 544.4, 17.2, 3019291.3, 2957695.5, 0.0, 0.0, 9727863.1, 1.000, 0
6, b-SLICE,    4, 29.00,    9093088, 0,1.01,35.444, 33.849, 33.473, 34.998,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  3.96%, 16.10%, 73.15%,  0.00%,  0.00%,  0.01%,  0.86%,  0.00%,  0.00%,  0.14%,  5.58%, 81330.03, 63162.58, 0.00, 1157146.16 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 0.00%,0.00%, 17.12%, 82.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.04%,0.00%, 12.43%, 87.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.94%,0.00%, 15.13%, 83.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.09%,0.00%, 16.20%, 75.71%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10.1, 10.3, 2324292.2, 2279332.7, 0.0, 0.0, 12050661.4, 1.000, 0
7, b-SLICE,    6, 29.00,    8970440, 0,1.01,35.438, 33.846, 33.475, 34.993,28, 5 2 1 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.10%,  4.30%, 15.68%, 73.07%,  0.00%,  0.00%,  0.01%,  1.10%,  0.00%,  0.00%,  0.12%,  5.63%, 81393.10, 63132.48, 0.00, 1160454.55 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 0.00%,0.00%, 17.24%, 82.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.04%,0.00%, 12.71%, 87.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.80%,0.00%, 15.55%, 83.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.43%,0.00%, 14.57%, 77.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 3.1, 2365251.7, 2316716.5, 0.0, 0.0, 14413240.5, 1.000, 0
8, P-SLICE,    8, 27.00,   13121656, 0,1.01,36.780, 35.214, 34.967, 36.357,27, 7 5 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.13%, 0.01%,  0.04%,  0.46%, 0.12%,  0.21%,  2.07%, 0.00%,  0.05%,  4.42%, 19.53%, 71.64%,  0.00%,  0.00%,  0.00%,  0.31%,  0.00%,  0.00%,  0.00%,  1.00%, 59769.72, 45878.24, 0.00, 1336576.73 , 0, 255, 66.22, 0, 255, 60.88, 0, 255, 64.20, 0.00%, 0.00%,0.00%, 21.43%, 78.57%, 0.00%, 0.00%, 0.00%, 0.00%, 3.17%, 0.00%,0.00%, 19.67%, 77.16%, 0.00%, 0.00%, 0.00%, 0.00%, 2.52%, 0.02%,0.00%, 18.71%, 78.75%, 0.00%, 0.00%, 0.00%, 0.00%, 3.18%, 1.73%,0.00%, 17.56%, 77.53%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 41584.5, 1084.8, 1973799.5, 1928299.8, 0.0, 0.0, 16426581.1, 1.000, 0
9, P-SLICE,    9, 27.00,   10760768, 0,1.01,36.364, 37.258, 36.803, 36.531,27, 8 7 5 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.21%, 0.01%,  0.02%,  0.52%, 0.09%,  0.35%,  6.50%, 0.00%,  0.04%,  3.62%, 12.68%, 69.11%,  0.00%,  0.01%,  0.16%,  1.72%,  0.00%,  0.05%,  0.58%,  4.31%, 65463.55, 28962.07, 0.00, 2084367.71 , 0, 255, 71.08, 0, 255, 96.47, 0, 255, 105.94, 0.00%, 0.00%,0.00%, 7.41%, 92.59%, 0.00%, 0.00%, 0.00%, 0.00%, 5.85%, 1.64%,0.00%, 11.82%, 80.69%, 0.00%, 0.00%, 0.00%, 0.00%, 3.79%, 5.13%,0.00%, 19.97%, 71.12%, 0.00%, 0.00%, 0.00%, 0.00%, 8.46%, 7.34%,0.00%, 24.26%, 59.93%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 8891.5, 1016.8, 2234113.3, 2175880.1, 0.0, 0.0, 18669038.9, 1.000, 0
