Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 19.00,    3900640, 0,0.00,43.592, 43.928, 45.533, 43.877,23,  -, -, 0.00%,  0.00%,  0.00%, 0.54%,  1.43%,  1.03%, 2.10%,  2.32%,  4.95%,10.45%,  8.78%, 28.77%,39.63%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 11543.95, 4468.86, 0.00, 505560.25 , 0, 255, 113.51, 19, 176, 117.14, 90, 232, 136.18, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.40%, 0.00%,0.00%, 2.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 11176.6, 129.5, 137138.6, 128544.5, 0.0, 0.0, 147564.9, 1.000, 0
1, P-SLICE,    1, 22.00,    1350384, 0,0.00,39.636, 41.081, 44.020, 40.364,23, 0 , -, 0.00%,  0.00%,  0.00%, 0.36%,  0.72%,  0.80%, 1.65%,  1.70%,  4.82%, 6.49%,  4.89%, 15.07%, 0.00%,  0.00%,  1.09%,  9.06%, 50.58%,  0.00%,  0.00%,  0.16%,  1.81%,  0.00%,  0.00%,  0.04%,  0.77%, 29595.96, 8052.31, 0.00, 130946.23 , 0, 255, 113.48, 18, 180, 117.22, 91, 232, 136.14, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.32%, 0.00%,0.00%, 11.27%, 25.41%, 0.00%, 0.00%, 0.00%, 0.00%, 46.85%, 1.18%,0.00%, 18.81%, 33.16%, 0.00%, 0.00%, 0.00%, 0.00%, 32.63%, 3.18%,0.00%, 24.19%, 40.01%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 374.9, 116.2, 49132.0, 45225.6, 0.0, 0.0, 196718.5, 1.000, 0
2, P-SLICE,    2, 22.00,    1175976, 0,0.00,39.606, 41.040, 43.929, 40.326,23, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.10%,  0.20%,  0.13%, 0.51%,  0.59%,  1.30%, 3.28%,  2.33%,  7.13%, 0.00%,  0.01%,  3.84%, 14.70%, 59.47%,  0.00%,  0.06%,  0.50%,  1.83%,  0.00%,  0.20%,  0.88%,  2.94%, 29592.17, 8068.27, 0.00, 106326.27 , 0, 255, 113.39, 20, 177, 117.26, 91, 232, 136.16, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.62%, 5.65%,0.00%, 34.20%, 50.53%, 0.00%, 0.00%, 0.00%, 0.00%, 13.00%, 7.46%,0.00%, 30.99%, 48.56%, 0.00%, 0.00%, 0.00%, 0.00%, 16.19%, 6.06%,0.00%, 28.83%, 48.92%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 174.9, 7.2, 40847.9, 37284.3, 0.0, 0.0, 237400.9, 1.000, 0
3, P-SLICE,    3, 22.00,    1125936, 0,0.00,39.608, 41.043, 43.883, 40.321,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.19%,  0.09%, 0.35%,  0.40%,  0.88%, 2.55%,  1.82%,  5.32%, 0.00%,  0.02%,  2.62%, 14.39%, 64.85%,  0.00%,  0.17%,  0.62%,  2.48%,  0.01%,  0.27%,  0.67%,  2.26%, 29469.48, 8052.99, 0.00, 102918.37 , 0, 255, 113.31, 20, 181, 117.22, 91, 232, 136.18, 0.00%, 40.00%,0.00%, 40.00%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.51%, 13.06%,0.00%, 42.72%, 34.70%, 0.00%, 0.00%, 0.00%, 0.00%, 9.38%, 7.45%,0.00%, 38.23%, 44.94%, 0.00%, 0.00%, 0.00%, 0.00%, 11.99%, 5.87%,0.00%, 34.21%, 47.93%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 216.2, 0.4, 39214.9, 36640.8, 0.0, 0.0, 276487.6, 1.000, 0
4, P-SLICE,    4, 22.00,    1098760, 0,0.00,39.591, 41.044, 43.806, 40.299,23, 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.05%,  0.19%,  0.08%, 0.41%,  0.23%,  0.72%, 2.20%,  1.42%,  4.70%, 0.00%,  0.09%,  2.63%, 14.36%, 65.40%,  0.00%,  0.17%,  0.80%,  2.59%,  0.00%,  0.32%,  0.83%,  2.82%, 29474.39, 8086.20, 0.00, 98096.91 , 0, 255, 113.19, 19, 178, 117.21, 90, 231, 136.14, 0.00%, 0.00%,0.00%, 85.71%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 9.40%, 14.10%,0.00%, 41.54%, 34.96%, 0.00%, 0.00%, 0.00%, 0.00%, 7.78%, 9.42%,0.00%, 39.63%, 43.17%, 0.00%, 0.00%, 0.00%, 0.00%, 10.31%, 6.71%,0.00%, 36.08%, 46.90%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 166.1, 1.0, 40667.3, 37458.7, 0.0, 0.0, 317080.1, 1.000, 0
5, P-SLICE,    5, 22.00,    1087008, 0,0.00,39.577, 41.017, 43.775, 40.282,23, 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.08%,  0.18%,  0.06%, 0.41%,  0.41%,  0.67%, 1.81%,  1.44%,  3.93%, 0.00%,  0.05%,  2.84%, 14.29%, 66.46%,  0.00%,  0.21%,  0.88%,  2.45%,  0.01%,  0.48%,  0.79%,  2.56%, 29505.17, 8122.29, 0.00, 95669.84 , 0, 255, 113.09, 19, 178, 117.24, 90, 232, 136.16, 0.00%, 11.11%,0.00%, 77.78%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%, 8.23%, 18.01%,0.00%, 38.94%, 34.82%, 0.00%, 0.00%, 0.00%, 0.00%, 8.55%, 9.53%,0.00%, 40.73%, 41.19%, 0.00%, 0.00%, 0.00%, 0.00%, 8.95%, 6.24%,0.00%, 37.83%, 46.98%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 160.5, 0.4, 41110.4, 36331.4, 0.0, 0.0, 358154.5, 1.000, 0
6, P-SLICE,    6, 22.00,    1066160, 0,0.00,39.575, 41.009, 43.706, 40.271,23, 5 4 3 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.15%,  0.11%, 0.28%,  0.36%,  0.60%, 1.82%,  1.21%,  3.56%, 0.00%,  0.07%,  2.31%, 14.29%, 67.50%,  0.00%,  0.21%,  0.67%,  2.53%,  0.05%,  0.42%,  0.81%,  2.98%, 29494.92, 8170.45, 0.00, 91971.40 , 0, 255, 112.97, 18, 178, 117.17, 89, 232, 136.16, 0.00%, 42.11%,0.00%, 36.84%, 21.05%, 0.00%, 0.00%, 0.00%, 0.00%, 10.20%, 19.22%,0.00%, 41.37%, 29.22%, 0.00%, 0.00%, 0.00%, 0.00%, 7.27%, 8.71%,0.00%, 39.62%, 44.40%, 0.00%, 0.00%, 0.00%, 0.00%, 8.12%, 6.79%,0.00%, 36.60%, 48.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 263.0, 0.3, 73872.4, 68813.3, 0.0, 0.0, 431956.5, 1.000, 0
7, P-SLICE,    7, 22.00,    1032368, 0,0.00,39.594, 41.013, 43.737, 40.289,23, 6 5 4 , -, 0.00%,  0.00%,  0.00%, 0.06%,  0.14%,  0.08%, 0.30%,  0.37%,  0.54%, 1.86%,  1.38%,  3.88%, 0.00%,  0.10%,  2.41%, 14.21%, 67.38%,  0.00%,  0.17%,  0.80%,  2.26%,  0.06%,  0.36%,  0.85%,  2.81%, 29381.95, 8149.26, 0.00, 64053.01 , 0, 255, 112.90, 19, 178, 117.22, 89, 232, 136.19, 0.00%, 40.00%,0.00%, 52.00%, 8.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.45%, 16.70%,0.00%, 42.86%, 31.99%, 0.00%, 0.00%, 0.00%, 0.00%, 7.05%, 9.67%,0.00%, 38.38%, 44.90%, 0.00%, 0.00%, 0.00%, 0.00%, 8.78%, 6.24%,0.00%, 37.19%, 47.78%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 373.8, 0.3, 70048.3, 65112.6, 0.0, 0.0, 502048.9, 1.000, 0
8, P-SLICE,    8, 22.00,    1033472, 0,0.00,39.596, 41.042, 43.797, 40.302,23, 7 6 5 , -, 0.00%,  0.00%,  0.00%, 0.06%,  0.12%,  0.06%, 0.31%,  0.28%,  0.68%, 1.96%,  1.23%,  4.10%, 0.00%,  0.09%,  2.17%, 12.80%, 69.14%,  0.00%,  0.18%,  0.68%,  2.57%,  0.05%,  0.34%,  0.76%,  2.40%, 29364.45, 8072.18, 0.00, 87462.21 , 0, 255, 112.87, 20, 180, 117.22, 90, 232, 136.17, 0.00%, 34.78%,0.00%, 56.52%, 8.70%, 0.00%, 0.00%, 0.00%, 0.00%, 8.18%, 17.82%,0.00%, 43.61%, 30.40%, 0.00%, 0.00%, 0.00%, 0.00%, 8.21%, 9.29%,0.00%, 41.55%, 40.95%, 0.00%, 0.00%, 0.00%, 0.00%, 8.79%, 6.00%,0.00%, 38.50%, 46.71%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 260.9, 0.3, 75853.9, 70893.4, 0.0, 0.0, 577848.8, 1.000, 0
9, P-SLICE,    9, 22.00,    1055056, 0,0.00,39.591, 41.003, 43.792, 40.292,23, 8 7 6 , -, 0.00%,  0.00%,  0.00%, 0.05%,  0.14%,  0.11%, 0.27%,  0.26%,  0.61%, 2.22%,  1.54%,  4.51%, 0.00%,  0.11%,  2.44%, 13.29%, 67.40%,  0.00%,  0.22%,  0.51%,  2.26%,  0.06%,  0.40%,  0.73%,  2.87%, 29383.72, 8123.19, 0.00, 92529.06 , 0, 255, 112.74, 18, 178, 117.20, 91, 232, 136.16, 0.00%, 37.04%,0.00%, 48.15%, 14.81%, 0.00%, 0.00%, 0.00%, 0.00%, 8.81%, 18.39%,0.00%, 42.53%, 30.27%, 0.00%, 0.00%, 0.00%, 0.00%, 7.26%, 7.92%,0.00%, 42.70%, 42.12%, 0.00%, 0.00%, 0.00%, 0.00%, 10.05%, 6.22%,0.00%, 38.23%, 45.50%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 289.7, 0.3, 73557.1, 67487.5, 0.0, 0.0, 651379.6, 1.000, 0
