Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 24.00,    1858624, 0,0.00,39.619, 40.949, 43.297, 40.245,23,  -, -, 0.00%,  0.00%,  0.00%, 0.42%,  0.78%,  0.66%, 2.63%,  2.83%,  6.64%,11.50%,  8.41%, 31.16%,34.98%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 29093.10, 8692.99, 0.00, 452238.82 , 0, 255, 113.51, 19, 176, 117.14, 90, 232, 136.18, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.67%, 0.00%,0.00%, 2.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 12178.2, 109.4, 188951.3, 178987.7, 0.0, 0.0, 200339.2, 1.000, 0
1, P-SLICE,    1, 27.00,     208760, 0,0.00,37.263, 39.138, 42.567, 38.160,23, 0 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.05%,  0.12%, 0.28%,  0.15%,  0.71%, 1.45%,  0.76%,  4.33%, 0.00%,  0.10%,  4.73%, 13.63%, 34.49%,  0.00%,  1.10%,  3.47%,  5.81%,  0.17%,  6.57%, 12.07%,  9.99%, 52563.22, 12348.55, 0.00, 113088.98 , 0, 255, 113.48, 18, 180, 117.22, 91, 232, 136.14, 0.00%, 63.64%,0.00%, 36.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.65%, 60.84%,0.00%, 23.62%, 13.90%, 0.00%, 0.00%, 0.00%, 0.00%, 3.76%, 51.27%,0.00%, 24.46%, 20.50%, 0.00%, 0.00%, 0.00%, 0.00%, 10.93%, 26.44%,0.00%, 30.52%, 32.12%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 364.4, 98.1, 22668.3, 21166.2, 0.0, 0.0, 223029.5, 1.000, 0
2, P-SLICE,    2, 27.00,     218792, 0,0.00,37.291, 39.184, 42.403, 38.167,23, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.03%,  0.01%,  0.04%, 0.06%,  0.04%,  0.69%, 1.18%,  0.46%,  3.71%, 0.00%,  0.69%,  6.45%, 14.02%, 44.86%,  0.00%,  0.63%,  1.59%,  5.54%,  1.77%,  4.07%,  4.16%,  9.98%, 50882.11, 12110.52, 0.00, 89572.79 , 0, 255, 113.39, 20, 177, 117.26, 91, 232, 136.16, 0.00%, 71.95%,0.00%, 20.12%, 7.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.80%, 41.81%,0.00%, 29.43%, 27.96%, 0.00%, 0.00%, 0.00%, 0.00%, 3.86%, 27.95%,0.00%, 35.37%, 32.82%, 0.00%, 0.00%, 0.00%, 0.00%, 7.73%, 22.39%,0.00%, 36.53%, 33.35%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 303.0, 7.7, 22939.1, 21084.6, 0.0, 0.0, 245938.7, 1.000, 0
3, P-SLICE,    3, 27.00,     221224, 0,0.00,37.289, 39.189, 42.290, 38.152,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.01%,  0.01%, 0.12%,  0.09%,  0.47%, 0.97%,  0.50%,  4.35%, 0.00%,  0.65%,  5.82%, 13.86%, 44.77%,  0.00%,  0.46%,  1.83%,  5.59%,  2.30%,  2.30%,  4.62%, 11.23%, 50322.09, 12074.84, 0.00, 84771.14 , 0, 255, 113.31, 20, 181, 117.22, 91, 232, 136.18, 0.00%, 78.00%,0.00%, 14.00%, 8.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.51%, 32.02%,0.00%, 34.59%, 32.88%, 0.00%, 0.00%, 0.00%, 0.00%, 3.23%, 30.73%,0.00%, 31.36%, 34.67%, 0.00%, 0.00%, 0.00%, 0.00%, 8.22%, 23.71%,0.00%, 34.86%, 33.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 289.9, 0.4, 24724.1, 23228.8, 0.0, 0.0, 270623.9, 1.000, 0
4, P-SLICE,    4, 27.00,     222072, 0,0.00,37.261, 39.165, 42.185, 38.115,23, 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.04%, 0.10%,  0.03%,  0.37%, 1.04%,  0.25%,  3.65%, 0.00%,  0.51%,  5.68%, 15.02%, 46.34%,  0.00%,  0.40%,  1.60%,  5.37%,  2.41%,  2.40%,  4.28%, 10.49%, 50391.29, 12178.41, 0.00, 81029.10 , 0, 255, 113.19, 19, 178, 117.21, 90, 231, 136.14, 0.00%, 82.41%,0.00%, 9.05%, 8.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.69%, 32.76%,0.00%, 30.00%, 36.55%, 0.00%, 0.00%, 0.00%, 0.00%, 2.34%, 27.49%,0.00%, 31.82%, 38.35%, 0.00%, 0.00%, 0.00%, 0.00%, 6.99%, 22.44%,0.00%, 35.37%, 35.20%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 284.7, 1.3, 23503.0, 21882.5, 0.0, 0.0, 294082.2, 1.000, 0
5, P-SLICE,    5, 27.00,     217344, 0,0.00,37.208, 39.160, 42.100, 38.063,23, 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  0.02%, 0.09%,  0.03%,  0.39%, 0.63%,  0.38%,  3.04%, 0.00%,  0.71%,  5.71%, 15.01%, 45.69%,  0.00%,  0.50%,  1.93%,  5.44%,  2.27%,  2.78%,  4.68%, 10.68%, 50923.51, 12224.44, 0.00, 78912.55 , 0, 255, 113.09, 19, 178, 117.24, 90, 232, 136.16, 0.00%, 76.14%,0.00%, 14.21%, 9.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.50%, 36.29%,0.00%, 29.93%, 33.28%, 0.00%, 0.00%, 0.00%, 0.00%, 2.32%, 29.88%,0.00%, 31.58%, 36.22%, 0.00%, 0.00%, 0.00%, 0.00%, 5.83%, 23.20%,0.00%, 36.15%, 34.83%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 152.8, 0.4, 21616.5, 20488.4, 0.0, 0.0, 315519.5, 1.000, 0
6, P-SLICE,    6, 27.00,     205032, 0,0.00,37.194, 39.128, 42.022, 38.039,23, 5 4 3 , -, 0.00%,  0.00%,  0.00%, 0.03%,  0.02%,  0.00%, 0.08%,  0.00%,  0.30%, 0.64%,  0.26%,  2.51%, 0.00%,  0.61%,  5.56%, 15.04%, 46.30%,  0.00%,  0.52%,  1.72%,  3.70%,  2.39%,  3.09%,  4.95%, 12.28%, 50993.58, 12334.94, 0.00, 75025.93 , 0, 255, 112.97, 18, 178, 117.17, 89, 232, 136.16, 0.00%, 79.70%,0.00%, 12.69%, 7.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.50%, 39.17%,0.00%, 30.91%, 29.42%, 0.00%, 0.00%, 0.00%, 0.00%, 1.72%, 30.21%,0.00%, 32.21%, 35.86%, 0.00%, 0.00%, 0.00%, 0.00%, 4.92%, 23.04%,0.00%, 35.74%, 36.29%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 84.2, 0.3, 20172.1, 18828.4, 0.0, 0.0, 335443.8, 1.000, 0
7, P-SLICE,    7, 27.00,     176352, 0,0.00,37.210, 39.112, 42.032, 38.051,23, 6 5 4 , -, 0.00%,  0.00%,  0.00%, 0.03%,  0.00%,  0.02%, 0.11%,  0.08%,  0.22%, 0.73%,  0.21%,  2.44%, 0.00%,  1.22%,  5.10%, 13.21%, 46.08%,  0.00%,  0.62%,  1.82%,  5.48%,  2.15%,  3.44%,  5.42%, 11.64%, 50809.78, 12347.67, 0.00, 69929.38 , 0, 255, 112.90, 19, 178, 117.22, 89, 232, 136.19, 0.00%, 63.85%,0.00%, 23.94%, 12.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.52%, 44.06%,0.00%, 28.23%, 27.19%, 0.00%, 0.00%, 0.00%, 0.00%, 1.97%, 34.70%,0.00%, 31.36%, 31.97%, 0.00%, 0.00%, 0.00%, 0.00%, 4.79%, 24.32%,0.00%, 35.91%, 34.97%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 126.0, 0.3, 18074.8, 17101.3, 0.0, 0.0, 353310.5, 1.000, 0
8, P-SLICE,    8, 27.00,     179848, 0,0.00,37.252, 39.151, 42.091, 38.094,23, 7 6 5 , -, 0.00%,  0.00%,  0.00%, 0.03%,  0.00%,  0.03%, 0.11%,  0.00%,  0.27%, 0.64%,  0.24%,  2.55%, 0.00%,  0.91%,  5.78%, 14.16%, 44.46%,  0.00%,  0.45%,  1.58%,  5.38%,  2.43%,  3.05%,  5.52%, 12.43%, 50377.82, 12231.37, 0.00, 70738.08 , 0, 255, 112.87, 20, 180, 117.22, 90, 232, 136.17, 0.00%, 72.86%,0.00%, 19.05%, 8.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.68%, 37.48%,0.00%, 33.05%, 28.79%, 0.00%, 0.00%, 0.00%, 0.00%, 1.76%, 32.79%,0.00%, 36.69%, 28.75%, 0.00%, 0.00%, 0.00%, 0.00%, 4.92%, 25.62%,0.00%, 37.41%, 32.05%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 151.4, 0.3, 18311.2, 17659.0, 0.0, 0.0, 371440.1, 1.000, 0
9, P-SLICE,    9, 27.00,     200144, 0,0.00,37.264, 39.153, 42.074, 38.101,23, 8 7 6 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.02%,  0.02%, 0.08%,  0.05%,  0.41%, 0.75%,  0.39%,  3.59%, 0.00%,  0.63%,  5.78%, 15.26%, 43.94%,  0.00%,  0.56%,  1.76%,  4.87%,  2.31%,  2.67%,  4.99%, 11.92%, 50231.35, 12219.90, 0.00, 75185.53 , 0, 255, 112.74, 18, 178, 117.20, 91, 232, 136.16, 0.00%, 78.46%,0.00%, 12.31%, 9.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.50%, 35.67%,0.00%, 28.83%, 35.00%, 0.00%, 0.00%, 0.00%, 0.00%, 2.34%, 29.97%,0.00%, 32.58%, 35.12%, 0.00%, 0.00%, 0.00%, 0.00%, 6.86%, 24.30%,0.00%, 35.70%, 33.14%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 120.4, 0.2, 20751.4, 19380.4, 0.0, 0.0, 391977.3, 1.000, 0
