Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 19.00,    3874736, 0,0.00,43.637, 43.924, 45.535, 43.910,27,  -, -, 0.00%,  0.00%,  0.00%, 0.46%,  0.87%,  0.87%, 1.96%,  2.55%,  4.04%, 9.13%,  8.79%, 23.62%,47.70%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 11409.96, 4457.34, 0.00, 441298.97 , 0, 255, 113.51, 19, 176, 117.14, 90, 232, 136.18, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.25%, 0.00%,0.00%, 2.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 9260.7, 70.1, 79314.3, 72380.7, 0.0, 0.0, 88034.5, 1.000, 0
1, P-SLICE,    4, 22.00,    1534424, 0,2.77,39.605, 41.093, 43.791, 40.314,24, 0 , -, 0.00%,  0.00%,  0.00%, 0.44%,  0.69%,  1.22%, 2.10%,  2.19%,  6.14%, 7.23%,  5.87%, 24.27%, 0.00%,  0.00%,  0.61%,  6.14%, 41.07%,  0.00%,  0.01%,  0.14%,  1.41%,  0.00%,  0.00%,  0.04%,  0.44%, 29495.91, 8117.95, 0.00, 266341.10 , 0, 255, 113.19, 19, 178, 117.21, 90, 231, 136.14, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.31%, 0.20%,0.00%, 4.06%, 16.43%, 0.00%, 0.00%, 0.00%, 0.00%, 62.27%, 1.08%,0.00%, 11.66%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.72%, 2.26%,0.00%, 24.04%, 27.98%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 47664.3, 96.5, 338266.5, 321763.7, 0.0, 0.0, 472812.6, 1.000, 0
2, B-SLICE,    2, 23.00,     698776, 0,2.71,38.979, 40.602, 43.950, 39.803,27, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%,  6.39%, 19.43%, 60.23%,  0.00%,  0.76%,  0.98%,  3.59%,  0.03%,  1.68%,  1.84%,  4.94%, 34703.58, 8660.82, 0.00, 78168.28 , 0, 255, 113.39, 20, 177, 117.26, 91, 232, 136.16, 0.00%, 16.67%,0.00%, 83.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.63%,0.00%, 42.69%, 29.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 12.65%,0.00%, 42.30%, 45.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 12.00%,0.00%, 36.49%, 51.51%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 144.3, 19.1, 545663.4, 517520.6, 0.0, 0.0, 1019252.2, 1.000, 0
3, b-SLICE,    1, 24.00,     387920, 0,2.69,38.586, 40.248, 43.976, 39.468,29, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.32%,  7.06%, 18.00%, 51.34%,  0.00%,  1.04%,  1.51%,  4.53%,  0.16%,  4.52%,  3.43%,  8.09%, 37737.57, 9144.19, 0.00, 55095.15 , 0, 255, 113.48, 18, 180, 117.22, 91, 232, 136.14, 0.00%, 32.50%,0.00%, 60.00%, 7.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.06%,0.00%, 36.37%, 19.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 21.53%,0.00%, 38.04%, 40.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 18.88%,0.00%, 37.03%, 44.08%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 142.2, 5.9, 577603.3, 552494.3, 0.0, 0.0, 1597300.5, 1.000, 0
4, b-SLICE,    3, 24.00,     369344, 0,2.72,38.574, 40.231, 43.734, 39.426,28, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.36%,  7.87%, 17.76%, 48.79%,  0.00%,  1.02%,  1.40%,  3.78%,  0.44%,  5.11%,  3.74%,  9.73%, 37477.19, 9243.88, 0.00, 52245.21 , 0, 255, 113.31, 20, 181, 117.22, 91, 232, 136.18, 0.00%, 55.00%,0.00%, 40.00%, 5.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.76%,0.00%, 31.47%, 24.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 22.47%,0.00%, 32.64%, 44.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.63%,0.00%, 34.62%, 44.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 72.7, 11.6, 544385.9, 518428.8, 0.0, 0.0, 2141166.9, 1.000, 0
5, P-SLICE,    9, 22.00,    1248544, 0,2.81,39.575, 41.050, 43.784, 40.286,23, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 0.20%,  0.30%,  0.32%, 1.03%,  0.95%,  2.28%, 3.84%,  3.13%, 11.31%, 0.00%,  0.06%,  3.20%, 12.66%, 54.96%,  0.00%,  0.17%,  0.29%,  1.45%,  0.04%,  0.63%,  0.84%,  2.34%, 29520.44, 8095.89, 0.00, 164767.78 , 0, 255, 112.74, 18, 178, 117.20, 91, 232, 136.16, 0.00%, 35.71%,0.00%, 50.00%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 16.99%, 16.54%,0.00%, 30.70%, 35.77%, 0.00%, 0.00%, 0.00%, 0.00%, 23.58%, 6.25%,0.00%, 28.71%, 41.46%, 0.00%, 0.00%, 0.00%, 0.00%, 23.22%, 4.82%,0.00%, 34.40%, 37.56%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10936.5, 8.8, 614713.1, 587652.2, 0.0, 0.0, 2764987.9, 1.000, 0
6, B-SLICE,    7, 23.00,     707840, 0,2.97,38.986, 40.553, 43.616, 39.761,26, 4 2 0 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.25%,  4.76%, 18.64%, 62.45%,  0.00%,  0.54%,  1.11%,  3.36%,  0.15%,  1.66%,  2.00%,  5.11%, 33828.52, 8829.53, 0.00, 77842.90 , 0, 255, 112.90, 19, 178, 117.22, 89, 232, 136.19, 0.00%, 37.21%,0.00%, 62.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.59%,0.00%, 39.56%, 28.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 14.28%,0.00%, 41.96%, 43.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 11.59%,0.00%, 41.18%, 47.23%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 3.1, 811051.0, 772195.8, 0.0, 0.0, 3576658.7, 1.000, 0
7, b-SLICE,    5, 24.00,     389112, 0,2.82,38.585, 40.248, 43.619, 39.422,29, 4 2 ,7 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.21%,  6.32%, 15.71%, 52.86%,  0.00%,  0.90%,  1.30%,  5.14%,  0.47%,  4.07%,  3.43%,  9.59%, 37103.00, 9254.86, 0.00, 56341.49 , 0, 255, 113.09, 19, 178, 117.24, 90, 232, 136.16, 0.00%, 69.49%,0.00%, 28.81%, 1.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.02%,0.00%, 34.53%, 21.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 23.17%,0.00%, 41.04%, 35.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.94%,0.00%, 40.33%, 38.73%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 109.9, 6.2, 679863.6, 649601.1, 0.0, 0.0, 4257253.3, 1.000, 0
8, b-SLICE,    6, 24.00,     416008, 0,2.91,38.591, 40.237, 43.521, 39.413,29, 4 2 ,7 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.33%,  6.19%, 17.38%, 55.72%,  0.00%,  0.77%,  1.48%,  4.65%,  0.38%,  3.14%,  2.83%,  7.12%, 37064.12, 9348.75, 0.00, 54836.82 , 0, 255, 112.97, 18, 178, 117.17, 89, 232, 136.16, 0.00%, 53.12%,0.00%, 40.62%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.67%,0.00%, 42.21%, 19.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 19.91%,0.00%, 44.24%, 35.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 16.78%,0.00%, 42.00%, 41.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.8, 4.1, 684370.2, 653832.7, 0.0, 0.0, 4941323.2, 1.000, 0
9, b-SLICE,    8, 24.00,     337648, 0,2.88,38.578, 40.208, 43.628, 39.413,28, 7 4 2 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.45%,  5.71%, 18.23%, 49.88%,  0.00%,  0.90%,  1.70%,  4.45%,  1.18%,  3.96%,  4.09%,  9.44%, 37184.01, 9312.41, 0.00, 50026.02 , 0, 255, 112.87, 20, 180, 117.22, 90, 232, 136.17, 0.00%, 72.13%,0.00%, 26.23%, 1.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.95%,0.00%, 30.13%, 23.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 24.11%,0.00%, 34.52%, 41.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.75%,0.00%, 33.05%, 46.21%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.8, 2.6, 627739.5, 595826.3, 0.0, 0.0, 5568454.7, 1.000, 0
