Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 29.00,     866928, 0,0.00,37.076, 38.908, 41.138, 37.813,27,  -, -, 0.00%,  0.00%,  0.00%, 0.78%,  1.01%,  1.17%, 3.96%,  2.66%,  9.26%,11.41%,  6.60%, 33.80%,29.35%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 53183.80, 14313.96, 0.00, 453691.36 , 0, 255, 113.51, 19, 176, 117.14, 90, 232, 136.18, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.33%, 0.00%,0.00%, 2.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 12339.9, 115.1, 51335.9, 49102.3, 0.0, 0.0, 63047.4, 1.000, 0
1, P-SLICE,    4, 32.00,     164312, 0,2.77,35.546, 38.236, 40.470, 36.498,24, 0 , -, 0.00%,  0.00%,  0.00%, 0.16%,  0.07%,  0.41%, 0.92%,  0.52%,  2.60%, 2.18%,  1.15%,  8.67%, 0.00%,  0.11%,  4.78%, 13.00%, 28.43%,  0.00%,  0.41%,  1.93%,  6.27%,  0.55%,  8.27%, 11.24%,  8.34%, 76131.68, 16158.66, 0.00, 220008.48 , 0, 255, 113.19, 19, 178, 117.21, 90, 231, 136.14, 0.00%, 83.33%,0.00%, 6.25%, 10.42%, 0.00%, 0.00%, 0.00%, 0.00%, 4.56%, 61.55%,0.00%, 15.24%, 18.64%, 0.00%, 0.00%, 0.00%, 0.00%, 13.37%, 43.59%,0.00%, 23.24%, 19.80%, 0.00%, 0.00%, 0.00%, 0.00%, 20.56%, 25.05%,0.00%, 38.03%, 16.36%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49996.3, 96.6, 212590.7, 201260.2, 0.0, 0.0, 324387.1, 1.000, 0
2, B-SLICE,    2, 33.00,      51360, 0,2.71,35.795, 38.369, 40.684, 36.728,27, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.41%,  9.02%, 13.22%, 20.55%,  0.00%,  1.69%,  3.10%,  4.33%,  2.33%, 21.45%,  8.71%, 15.19%, 70542.62, 15273.25, 0.00, 96935.09 , 0, 255, 113.39, 20, 177, 117.26, 91, 232, 136.16, 0.00%, 85.05%,0.00%, 11.21%, 3.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 71.95%,0.00%, 18.88%, 9.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.19%,0.00%, 37.67%, 15.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.24%,0.00%, 39.14%, 18.63%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 148.3, 16.1, 331494.7, 312244.6, 0.0, 0.0, 656673.0, 1.000, 0
3, b-SLICE,    1, 34.00,      22344, 0,2.69,35.871, 38.428, 40.802, 36.807,29, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.52%,  8.98%,  5.74%, 14.56%,  0.00%,  2.50%,  1.75%,  3.53%,  3.79%, 30.38%,  9.50%, 18.74%, 68855.83, 14987.23, 0.00, 75500.04 , 0, 255, 113.48, 18, 180, 117.22, 91, 232, 136.14, 0.00%, 87.97%,0.00%, 10.53%, 1.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.54%,0.00%, 16.34%, 5.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.22%,0.00%, 22.14%, 11.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.93%,0.00%, 36.56%, 13.52%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 89.3, 5.8, 377696.1, 355442.5, 0.0, 0.0, 1034770.2, 1.000, 0
4, b-SLICE,    3, 34.00,      20352, 0,2.72,35.553, 38.312, 40.579, 36.526,28, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.94%,  8.33%,  6.57%, 15.15%,  0.00%,  2.65%,  3.45%,  4.80%, 11.45%, 12.42%, 13.13%, 20.12%, 74039.47, 15534.52, 0.00, 78817.12 , 0, 255, 113.31, 20, 181, 117.22, 91, 232, 136.18, 0.00%, 85.53%,0.00%, 11.64%, 2.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.39%,0.00%, 30.40%, 5.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 71.64%,0.00%, 22.55%, 5.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.66%,0.00%, 38.17%, 12.16%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 113.9, 11.8, 383633.7, 364430.3, 0.0, 0.0, 1417907.1, 1.000, 0
5, P-SLICE,    9, 32.00,     144824, 0,2.81,35.454, 38.199, 40.373, 36.412,23, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 0.39%,  0.18%,  0.45%, 0.96%,  0.50%,  2.31%, 1.96%,  0.77%,  6.98%, 0.00%,  0.44%,  6.05%, 12.46%, 37.27%,  0.00%,  0.50%,  1.69%,  5.21%,  2.75%,  3.92%,  5.42%,  9.78%, 77249.33, 16243.85, 0.00, 168862.38 , 0, 255, 112.74, 18, 178, 117.20, 91, 232, 136.16, 0.00%, 86.32%,0.00%, 5.79%, 7.89%, 0.00%, 0.00%, 0.00%, 0.00%, 8.89%, 38.48%,0.00%, 20.99%, 31.63%, 0.00%, 0.00%, 0.00%, 0.00%, 16.16%, 30.46%,0.00%, 30.03%, 23.35%, 0.00%, 0.00%, 0.00%, 0.00%, 14.71%, 22.71%,0.00%, 48.35%, 14.23%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10132.6, 6.6, 483717.6, 463700.5, 0.0, 0.0, 1909891.7, 1.000, 0
6, B-SLICE,    7, 33.00,      69712, 0,2.97,35.307, 38.117, 40.279, 36.280,26, 4 2 0 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.46%,  8.22%, 20.13%, 25.95%,  0.00%,  0.92%,  4.52%,  6.74%,  5.26%,  4.60%,  8.10%, 14.10%, 78888.85, 16405.55, 0.00, 110952.55 , 0, 255, 112.90, 19, 178, 117.22, 89, 232, 136.19, 0.00%, 78.33%,0.00%, 15.59%, 6.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.15%,0.00%, 40.33%, 19.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.53%,0.00%, 44.07%, 17.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.38%,0.00%, 37.36%, 23.26%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 5.6, 3.1, 552738.3, 524726.1, 0.0, 0.0, 2463264.6, 1.000, 0
7, b-SLICE,    5, 34.00,      24632, 0,2.82,35.303, 38.189, 40.385, 36.299,29, 4 2 ,7 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.05%, 10.77%, 11.16%, 15.86%,  0.00%,  2.41%,  5.17%,  6.04%,  9.98%,  9.39%, 10.89%, 16.29%, 78417.16, 16078.92, 0.00, 86138.75 , 0, 255, 113.09, 19, 178, 117.24, 90, 232, 136.16, 0.00%, 82.95%,0.00%, 14.75%, 2.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.27%,0.00%, 39.34%, 8.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.99%,0.00%, 30.29%, 10.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.85%,0.00%, 40.31%, 12.83%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 125.5, 6.8, 463416.1, 439899.0, 0.0, 0.0, 2927435.5, 1.000, 0
8, b-SLICE,    6, 34.00,      25752, 0,2.91,35.171, 38.137, 40.263, 36.178,29, 4 2 ,7 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.47%, 12.00%, 14.62%, 13.70%,  0.00%,  1.62%,  5.48%,  5.21%,  8.91%,  9.10%, 10.61%, 16.28%, 80838.76, 16380.83, 0.00, 89171.40 , 0, 255, 112.97, 18, 178, 117.17, 89, 232, 136.16, 0.00%, 78.31%,0.00%, 19.66%, 2.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.20%,0.00%, 42.44%, 10.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.39%,0.00%, 37.06%, 10.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.35%,0.00%, 38.19%, 13.45%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 6.6, 481287.2, 458690.6, 0.0, 0.0, 3408423.2, 1.000, 0
9, b-SLICE,    8, 34.00,      16432, 0,2.88,35.367, 38.197, 40.383, 36.348,28, 7 4 2 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.10%,  9.46%,  7.16%, 11.17%,  0.00%,  2.82%,  2.72%,  5.44%, 13.51%, 14.14%, 12.56%, 18.91%, 77132.62, 16062.47, 0.00, 80823.52 , 0, 255, 112.87, 20, 180, 117.22, 90, 232, 136.17, 0.00%, 86.54%,0.00%, 13.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.20%,0.00%, 31.28%, 4.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.09%,0.00%, 25.11%, 6.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.83%,0.00%, 39.13%, 9.04%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.5, 3.1, 443784.1, 420197.8, 0.0, 0.0, 3851591.7, 1.000, 0
