Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 19.00,    3880488, 0,0.00,43.627, 43.934, 45.548, 43.906,23,  -, -, 0.00%,  0.00%,  0.00%, 0.46%,  1.06%,  0.91%, 1.86%,  2.60%,  4.41%, 9.45%,  8.98%, 26.16%,44.12%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 11443.18, 4456.02, 0.00, 459387.80 , 0, 255, 113.51, 19, 176, 117.14, 90, 232, 136.18, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.36%, 0.00%,0.00%, 2.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 11877.9, 114.3, 154610.9, 143899.3, 0.0, 0.0, 165716.3, 1.000, 0
1, P-SLICE,    1, 22.00,    1340192, 0,0.00,39.633, 41.084, 44.034, 40.365,23, 0 , -, 0.00%,  0.00%,  0.00%, 0.34%,  0.51%,  0.95%, 1.62%,  1.81%,  4.68%, 6.43%,  5.56%, 17.02%, 0.00%,  0.00%,  1.01%,  8.71%, 48.53%,  0.00%,  0.00%,  0.14%,  1.72%,  0.00%,  0.00%,  0.11%,  0.88%, 29556.49, 8037.31, 0.00, 130306.72 , 0, 255, 113.48, 18, 180, 117.22, 91, 232, 136.14, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.04%, 0.00%,0.00%, 9.57%, 26.38%, 0.00%, 0.00%, 0.00%, 0.00%, 47.52%, 1.43%,0.00%, 18.64%, 32.41%, 0.00%, 0.00%, 0.00%, 0.00%, 35.57%, 3.18%,0.00%, 22.85%, 38.40%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 387.1, 69.2, 53074.3, 49186.2, 0.0, 0.0, 218818.2, 1.000, 0
2, P-SLICE,    2, 22.00,    1167328, 0,0.00,39.609, 41.041, 43.933, 40.328,23, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.08%,  0.17%,  0.12%, 0.58%,  0.64%,  1.36%, 3.37%,  2.43%,  7.70%, 0.00%,  0.05%,  3.18%, 13.74%, 60.66%,  0.00%,  0.11%,  0.65%,  2.11%,  0.00%,  0.19%,  0.71%,  2.15%, 29563.21, 8052.78, 0.00, 104643.35 , 0, 255, 113.39, 20, 177, 117.26, 91, 232, 136.16, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.62%, 7.73%,0.00%, 40.21%, 42.44%, 0.00%, 0.00%, 0.00%, 0.00%, 14.61%, 7.66%,0.00%, 29.56%, 48.17%, 0.00%, 0.00%, 0.00%, 0.00%, 16.87%, 5.33%,0.00%, 29.43%, 48.37%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 302.3, 5.1, 43682.2, 40093.8, 0.0, 0.0, 262470.2, 1.000, 0
3, P-SLICE,    3, 22.00,    1122120, 0,0.00,39.599, 41.026, 43.862, 40.310,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.06%,  0.18%,  0.19%, 0.49%,  0.52%,  1.13%, 2.66%,  1.79%,  5.98%, 0.00%,  0.06%,  3.38%, 14.95%, 62.21%,  0.00%,  0.12%,  0.57%,  2.17%,  0.01%,  0.28%,  0.70%,  2.54%, 29510.17, 8089.43, 0.00, 103929.05 , 0, 255, 113.31, 20, 181, 117.22, 91, 232, 136.18, 0.00%, 18.18%,0.00%, 36.36%, 45.45%, 0.00%, 0.00%, 0.00%, 0.00%, 10.29%, 9.48%,0.00%, 40.52%, 39.71%, 0.00%, 0.00%, 0.00%, 0.00%, 11.62%, 6.94%,0.00%, 37.12%, 44.32%, 0.00%, 0.00%, 0.00%, 0.00%, 13.20%, 5.96%,0.00%, 34.43%, 46.41%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 300.0, 0.4, 38846.3, 35107.2, 0.0, 0.0, 301298.4, 1.000, 0
4, P-SLICE,    4, 22.00,    1101048, 0,0.00,39.595, 41.036, 43.802, 40.301,23, 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.05%,  0.14%,  0.15%, 0.43%,  0.43%,  0.97%, 2.30%,  1.52%,  5.68%, 0.00%,  0.05%,  3.00%, 13.56%, 64.87%,  0.00%,  0.18%,  0.81%,  2.37%,  0.01%,  0.38%,  0.65%,  2.44%, 29417.82, 8086.44, 0.00, 97814.62 , 0, 255, 113.19, 19, 178, 117.21, 90, 231, 136.14, 0.00%, 22.22%,0.00%, 44.44%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 8.91%, 14.29%,0.00%, 42.52%, 34.29%, 0.00%, 0.00%, 0.00%, 0.00%, 10.80%, 8.70%,0.00%, 37.36%, 43.14%, 0.00%, 0.00%, 0.00%, 0.00%, 11.77%, 5.96%,0.00%, 36.41%, 45.87%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 206.9, 1.3, 43073.0, 39978.4, 0.0, 0.0, 344259.5, 1.000, 0
5, P-SLICE,    5, 22.00,    1084480, 0,0.00,39.574, 41.018, 43.778, 40.280,23, 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.06%,  0.16%,  0.11%, 0.44%,  0.38%,  0.67%, 2.22%,  1.70%,  4.58%, 0.00%,  0.05%,  2.32%, 13.80%, 66.41%,  0.00%,  0.23%,  0.61%,  2.34%,  0.01%,  0.41%,  0.90%,  2.60%, 29523.53, 8120.95, 0.00, 96818.64 , 0, 255, 113.09, 19, 178, 117.24, 90, 232, 136.16, 0.00%, 20.00%,0.00%, 60.00%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.77%, 19.35%,0.00%, 41.95%, 28.93%, 0.00%, 0.00%, 0.00%, 0.00%, 8.86%, 8.98%,0.00%, 40.91%, 41.25%, 0.00%, 0.00%, 0.00%, 0.00%, 10.45%, 6.08%,0.00%, 37.65%, 45.82%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 154.4, 0.4, 43387.2, 39982.8, 0.0, 0.0, 387481.6, 1.000, 0
6, P-SLICE,    6, 22.00,    1067368, 0,0.00,39.580, 41.014, 43.710, 40.275,23, 5 4 3 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.15%,  0.09%, 0.35%,  0.36%,  0.60%, 1.94%,  1.26%,  4.38%, 0.00%,  0.04%,  2.69%, 13.75%, 67.05%,  0.00%,  0.16%,  0.61%,  2.19%,  0.03%,  0.38%,  0.94%,  2.95%, 29455.27, 8158.61, 0.00, 90096.69 , 0, 255, 112.97, 18, 178, 117.17, 89, 232, 136.16, 0.00%, 41.67%,0.00%, 33.33%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.86%, 15.37%,0.00%, 45.21%, 30.56%, 0.00%, 0.00%, 0.00%, 0.00%, 7.88%, 9.31%,0.00%, 39.99%, 42.81%, 0.00%, 0.00%, 0.00%, 0.00%, 9.31%, 6.33%,0.00%, 35.91%, 48.45%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 116.4, 0.3, 43122.6, 39915.8, 0.0, 0.0, 430400.3, 1.000, 0
7, P-SLICE,    7, 22.00,    1030152, 0,0.00,39.593, 41.003, 43.751, 40.289,23, 6 5 4 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.14%,  0.08%, 0.28%,  0.39%,  0.65%, 2.09%,  1.49%,  4.25%, 0.00%,  0.10%,  2.42%, 13.56%, 67.49%,  0.00%,  0.23%,  0.72%,  2.73%,  0.03%,  0.37%,  0.69%,  2.27%, 29370.24, 8146.67, 0.00, 86834.10 , 0, 255, 112.90, 19, 178, 117.22, 89, 232, 136.19, 0.00%, 21.05%,0.00%, 78.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 7.75%, 18.41%,0.00%, 46.32%, 27.52%, 0.00%, 0.00%, 0.00%, 0.00%, 8.10%, 8.65%,0.00%, 41.57%, 41.68%, 0.00%, 0.00%, 0.00%, 0.00%, 9.57%, 6.12%,0.00%, 37.50%, 46.82%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 124.2, 0.3, 42448.9, 39107.5, 0.0, 0.0, 472653.2, 1.000, 0
8, P-SLICE,    8, 22.00,    1034768, 0,0.00,39.596, 41.039, 43.809, 40.303,23, 7 6 5 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.16%,  0.11%, 0.23%,  0.35%,  0.64%, 2.09%,  1.28%,  4.56%, 0.00%,  0.06%,  2.60%, 12.86%, 67.30%,  0.00%,  0.20%,  0.68%,  2.64%,  0.06%,  0.29%,  0.92%,  2.91%, 29367.70, 8070.13, 0.00, 87059.66 , 0, 255, 112.87, 20, 180, 117.22, 90, 232, 136.17, 0.00%, 50.00%,0.00%, 40.00%, 10.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.35%, 14.21%,0.00%, 45.98%, 30.47%, 0.00%, 0.00%, 0.00%, 0.00%, 7.79%, 10.18%,0.00%, 39.55%, 42.47%, 0.00%, 0.00%, 0.00%, 0.00%, 9.64%, 6.74%,0.00%, 37.84%, 45.77%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 153.0, 0.3, 42914.1, 39637.5, 0.0, 0.0, 515401.2, 1.000, 0
9, P-SLICE,    9, 22.00,    1057488, 0,0.00,39.598, 41.027, 43.809, 40.303,23, 8 7 6 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.14%,  0.10%, 0.26%,  0.43%,  0.65%, 2.06%,  1.65%,  5.04%, 0.00%,  0.10%,  2.81%, 13.02%, 66.47%,  0.00%,  0.13%,  0.69%,  2.52%,  0.05%,  0.40%,  0.78%,  2.63%, 29332.66, 8079.37, 0.00, 92446.43 , 0, 255, 112.74, 18, 178, 117.20, 91, 232, 136.16, 0.00%, 30.43%,0.00%, 60.87%, 8.70%, 0.00%, 0.00%, 0.00%, 0.00%, 8.42%, 14.52%,0.00%, 46.42%, 30.65%, 0.00%, 0.00%, 0.00%, 0.00%, 8.50%, 9.28%,0.00%, 41.83%, 40.39%, 0.00%, 0.00%, 0.00%, 0.00%, 10.68%, 6.28%,0.00%, 36.65%, 46.39%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 150.4, 0.3, 41855.4, 38812.6, 0.0, 0.0, 557087.6, 1.000, 0
10, P-SLICE,   10, 22.00,    1064072, 0,0.00,39.591, 41.016, 43.801, 40.296,23, 9 8 7 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.14%,  0.12%, 0.34%,  0.41%,  0.76%, 2.41%,  1.55%,  5.64%, 0.00%,  0.12%,  2.40%, 13.23%, 66.16%,  0.00%,  0.14%,  0.63%,  2.09%,  0.10%,  0.34%,  0.86%,  2.47%, 29363.12, 8098.27, 0.00, 97582.43 , 0, 255, 112.63, 18, 179, 117.18, 91, 233, 136.18, 0.00%, 44.12%,0.00%, 52.94%, 2.94%, 0.00%, 0.00%, 0.00%, 0.00%, 10.32%, 14.98%,0.00%, 42.91%, 31.78%, 0.00%, 0.00%, 0.00%, 0.00%, 9.34%, 9.18%,0.00%, 41.12%, 40.36%, 0.00%, 0.00%, 0.00%, 0.00%, 11.72%, 5.57%,0.00%, 36.76%, 45.94%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 151.0, 0.3, 41834.6, 38499.3, 0.0, 0.0, 598755.8, 1.000, 0
11, P-SLICE,   11, 22.00,    1066192, 0,0.00,39.593, 41.013, 43.783, 40.294,23, 10 9 8 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.15%,  0.13%, 0.32%,  0.34%,  0.78%, 2.43%,  1.76%,  5.59%, 0.00%,  0.12%,  2.55%, 12.87%, 66.10%,  0.00%,  0.15%,  0.49%,  1.97%,  0.13%,  0.39%,  0.81%,  2.87%, 29356.07, 8121.74, 0.00, 99198.04 , 0, 255, 112.53, 20, 179, 117.18, 91, 232, 136.13, 0.00%, 51.35%,0.00%, 37.84%, 10.81%, 0.00%, 0.00%, 0.00%, 0.00%, 10.19%, 15.58%,0.00%, 41.92%, 32.31%, 0.00%, 0.00%, 0.00%, 0.00%, 9.25%, 8.32%,0.00%, 40.54%, 41.89%, 0.00%, 0.00%, 0.00%, 0.00%, 11.88%, 5.87%,0.00%, 37.00%, 45.24%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 152.6, 0.3, 37055.4, 33681.4, 0.0, 0.0, 635645.4, 1.000, 0
