Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 24.00,   27627960, 0,0.00,40.778, 39.706, 39.541, 40.489,27,  -, -, 0.00%,  0.00%,  0.00%, 0.66%,  2.37%, 48.25%, 0.44%,  0.41%, 10.82%, 0.68%,  0.73%, 17.37%,18.25%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 23611.66, 15472.45, 0.00, 15534768.68 , 0, 255, 65.63, 0, 255, 60.46, 0, 255, 63.96, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.45%, 0.00%,0.00%, 12.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 54272.6, 166.7, 303226.5, 285466.2, 0.0, 0.0, 356891.4, 1.000, 0
1, i-SLICE,    1, 24.00,   23494352, 1,1.01,40.534, 40.776, 40.549, 40.566,27,  -, -, 0.00%,  0.00%,  0.00%, 0.28%,  0.98%, 15.21%, 0.28%,  0.22%,  9.31%, 1.22%,  0.96%, 35.47%,36.07%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 24773.20, 11918.99, 0.00, 10387282.21 , 0, 255, 70.94, 0, 255, 96.65, 0, 255, 105.99, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.36%, 0.00%,0.00%, 6.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 12852.1, 9.7, 268940.8, 256494.1, 0.0, 0.0, 637059.2, 1.000, 0
2, P-SLICE,    2, 27.00,   10363544, 0,1.01,36.807, 35.468, 35.248, 36.445,27, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.01%, 0.00%,  0.01%,  0.04%, 0.07%,  0.13%,  0.98%, 0.00%,  0.16%,  4.02%, 17.27%, 74.36%,  0.00%,  0.00%,  0.00%,  0.41%,  0.00%,  0.00%,  0.01%,  2.52%, 59110.87, 41892.49, 0.00, 1192544.26 , 0, 255, 65.70, 0, 255, 60.50, 0, 255, 64.00, 0.00%, 0.00%,0.00%, 9.47%, 90.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.43%, 0.00%,0.00%, 10.48%, 89.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.28%, 0.07%,0.00%, 12.10%, 87.55%, 0.00%, 0.00%, 0.00%, 0.00%, 1.49%, 3.73%,0.00%, 12.13%, 82.64%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 182007.4, 1195.8, 1801634.7, 1766237.2, 0.0, 0.0, 2620400.3, 1.000, 0
3, P-SLICE,    7, 27.00,   11943008, 0,1.01,36.413, 37.263, 36.820, 36.570,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  0.32%, 0.01%,  0.04%,  0.86%, 0.13%,  0.57%,  8.63%, 0.00%,  0.05%,  3.50%, 13.68%, 65.51%,  0.00%,  0.01%,  0.13%,  1.70%,  0.00%,  0.04%,  0.47%,  4.31%, 65623.40, 29472.07, 0.00, 2722911.04 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 0.00%,0.00%, 10.00%, 90.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.05%, 1.35%,0.00%, 10.49%, 79.11%, 0.00%, 0.00%, 0.00%, 0.00%, 5.87%, 3.87%,0.00%, 17.84%, 72.43%, 0.00%, 0.00%, 0.00%, 0.00%, 11.54%, 7.44%,0.00%, 19.71%, 61.32%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 9727.8, 1006.2, 2233239.2, 2183072.2, 0.0, 0.0, 4857013.1, 1.000, 0
4, B-SLICE,    5, 28.00,     399096, 0,1.01,36.829, 37.861, 37.410, 37.030,26, 2 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.43%, 37.22%, 12.98%,  2.35%,  0.00%,  0.26%,  0.19%,  0.22%,  1.85%, 27.59%, 13.10%,  3.81%, 56648.27, 24491.66, 0.00, 60313.64 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 81.14%,0.00%, 0.44%, 18.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.80%,0.00%, 1.00%, 56.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.35%,0.00%, 10.17%, 43.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.21%,0.00%, 12.74%, 24.06%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 468.0, 13.9, 1930509.1, 1887703.3, 0.0, 0.0, 6790863.4, 1.000, 0
5, b-SLICE,    3, 29.00,    7415776, 0,1.01,35.227, 36.739, 36.074, 35.522,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  3.34%, 11.72%, 70.91%,  0.00%,  0.09%,  0.43%,  3.39%,  0.03%,  0.38%,  1.46%,  8.14%, 84958.42, 34293.78, 0.00, 1411032.13 , 0, 255, 70.93, 0, 255, 96.64, 0, 255, 105.97, 0.00%, 21.18%,0.00%, 18.82%, 60.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 12.34%,0.00%, 21.05%, 66.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.56%,0.00%, 32.49%, 53.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.99%,0.00%, 42.52%, 43.49%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 468.2, 22.8, 3156887.5, 3088302.0, 0.0, 0.0, 9951244.9, 1.000, 0
6, b-SLICE,    4, 29.00,    9130760, 0,1.01,35.439, 33.831, 33.473, 34.992,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  4.06%, 15.82%, 73.18%,  0.00%,  0.00%,  0.02%,  0.87%,  0.00%,  0.00%,  0.12%,  5.75%, 81394.24, 63356.69, 0.00, 1148275.00 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 0.00%,0.00%, 12.38%, 87.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.04%,0.00%, 13.47%, 86.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.85%,0.00%, 15.41%, 83.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.29%,0.00%, 16.18%, 75.53%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 8.3, 2.8, 2556693.2, 2505844.1, 0.0, 0.0, 12506446.0, 1.000, 0
7, b-SLICE,    6, 29.00,    8912992, 0,1.01,35.443, 33.847, 33.491, 34.999,28, 5 2 1 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  4.14%, 15.72%, 72.90%,  0.00%,  0.00%,  0.02%,  1.00%,  0.00%,  0.00%,  0.12%,  5.99%, 81300.76, 62935.05, 0.00, 1169305.15 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 0.00%,0.00%, 12.31%, 87.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.04%,0.00%, 13.23%, 86.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.87%,0.00%, 15.04%, 84.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.75%,0.00%, 14.48%, 76.77%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.9, 3.1, 2617448.4, 2563161.7, 0.0, 0.0, 15121059.1, 1.000, 0
8, P-SLICE,    8, 27.00,   13118744, 0,1.01,36.774, 35.203, 34.966, 36.352,27, 7 5 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.15%, 0.02%,  0.05%,  0.50%, 0.11%,  0.25%,  2.16%, 0.00%,  0.05%,  4.33%, 19.50%, 71.58%,  0.00%,  0.00%,  0.00%,  0.29%,  0.00%,  0.00%,  0.01%,  1.01%, 59771.88, 45866.28, 0.00, 1363689.30 , 0, 255, 66.22, 0, 255, 60.88, 0, 255, 64.20, 0.00%, 0.00%,0.00%, 27.59%, 72.41%, 0.00%, 0.00%, 0.00%, 0.00%, 3.65%, 0.00%,0.00%, 20.26%, 76.09%, 0.00%, 0.00%, 0.00%, 0.00%, 2.77%, 0.03%,0.00%, 19.08%, 78.13%, 0.00%, 0.00%, 0.00%, 0.00%, 3.33%, 1.72%,0.00%, 17.77%, 77.17%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 44475.8, 634.6, 2219182.3, 2172055.4, 0.0, 0.0, 17382335.6, 1.000, 0
9, P-SLICE,    9, 27.00,   10720088, 0,1.01,36.360, 37.246, 36.800, 36.526,27, 8 7 5 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.01%,  0.18%, 0.01%,  0.02%,  0.51%, 0.11%,  0.37%,  6.29%, 0.00%,  0.05%,  3.54%, 13.13%, 69.04%,  0.00%,  0.01%,  0.14%,  1.72%,  0.00%,  0.06%,  0.57%,  4.24%, 65556.77, 29008.98, 0.00, 2093938.83 , 0, 255, 71.08, 0, 255, 96.47, 0, 255, 105.94, 0.00%, 0.00%,0.00%, 6.45%, 93.55%, 0.00%, 0.00%, 0.00%, 0.00%, 5.12%, 1.78%,0.00%, 12.63%, 80.47%, 0.00%, 0.00%, 0.00%, 0.00%, 3.64%, 4.83%,0.00%, 19.46%, 72.07%, 0.00%, 0.00%, 0.00%, 0.00%, 8.29%, 7.29%,0.00%, 24.43%, 60.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10310.7, 612.9, 2441749.3, 2379532.9, 0.0, 0.0, 19833499.9, 1.000, 0
