Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 19.00,   37346704, 0,0.00,44.448, 43.549, 43.449, 44.210,23,  -, -, 0.00%,  0.00%,  0.00%, 0.88%,  4.73%, 48.77%, 0.45%,  0.33%, 11.28%, 0.70%,  0.65%, 16.04%,16.17%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 9714.12, 5803.90, 0.00, 15918010.65 , 0, 255, 65.63, 0, 255, 60.46, 0, 255, 63.96, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.25%, 0.00%,0.00%, 12.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 54454.0, 263.8, 730754.3, 699479.9, 0.0, 0.0, 784595.1, 1.000, 0
1, P-SLICE,    1, 22.00,   25539632, 0,0.00,40.237, 40.742, 40.426, 40.324,23, 0 , -, 0.00%,  0.00%,  0.00%, 0.06%,  1.30%, 16.92%, 0.15%,  0.76%, 12.60%, 0.98%,  3.79%, 58.59%, 0.00%,  0.00%,  0.40%,  1.61%,  2.83%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 26957.37, 12467.85, 0.00, 9330638.49 , 0, 255, 70.94, 0, 255, 96.65, 0, 255, 105.99, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.84%, 0.00%,0.00%, 0.77%, 1.39%, 0.00%, 0.00%, 0.00%, 0.00%, 84.95%, 0.00%,0.00%, 9.23%, 5.82%, 0.00%, 0.00%, 0.00%, 0.00%, 95.73%, 0.00%,0.00%, 1.48%, 2.79%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1259.3, 1210.8, 493683.2, 472502.9, 0.0, 0.0, 1278924.1, 1.000, 0
2, P-SLICE,    2, 22.00,   17696704, 0,0.00,40.385, 39.491, 39.342, 40.143,23, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.02%, 0.00%,  0.01%,  0.07%, 0.05%,  0.13%,  1.18%, 0.00%,  0.27%,  5.51%, 16.36%, 76.36%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.04%, 25224.34, 16044.95, 0.00, 1223259.11 , 0, 255, 65.70, 0, 255, 60.50, 0, 255, 64.00, 0.00%, 0.00%,0.00%, 9.42%, 90.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.45%, 0.00%,0.00%, 10.66%, 88.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.43%, 0.00%,0.00%, 15.16%, 84.41%, 0.00%, 0.00%, 0.00%, 0.00%, 1.75%, 0.06%,0.00%, 15.09%, 83.10%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1201.9, 891.7, 298667.8, 283910.9, 0.0, 0.0, 1578010.2, 1.000, 0
3, P-SLICE,    3, 22.00,   17205128, 0,0.00,40.114, 40.399, 40.237, 40.165,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.19%, 0.00%,  0.02%,  0.53%, 0.14%,  0.41%,  6.93%, 0.00%,  0.11%,  3.68%, 12.20%, 74.54%,  0.00%,  0.00%,  0.01%,  0.40%,  0.00%,  0.00%,  0.02%,  0.79%, 26876.40, 12944.38, 0.00, 2150156.97 , 0, 255, 70.93, 0, 255, 96.64, 0, 255, 105.97, 0.00%, 0.00%,0.00%, 4.23%, 95.77%, 0.00%, 0.00%, 0.00%, 0.00%, 5.42%, 0.00%,0.00%, 6.27%, 88.31%, 0.00%, 0.00%, 0.00%, 0.00%, 4.24%, 0.21%,0.00%, 13.85%, 81.70%, 0.00%, 0.00%, 0.00%, 0.00%, 9.00%, 1.43%,0.00%, 18.44%, 71.14%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 719.4, 1093.0, 305568.8, 291779.3, 0.0, 0.0, 1883752.4, 1.000, 0
4, P-SLICE,    4, 22.00,   18841344, 0,0.00,40.261, 39.366, 39.213, 40.018,23, 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.05%, 0.01%,  0.01%,  0.17%, 0.07%,  0.14%,  1.59%, 0.00%,  0.09%,  4.68%, 17.15%, 76.00%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.04%, 25962.49, 16595.94, 0.00, 1275510.85 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 0.00%,0.00%, 18.00%, 82.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.16%, 0.00%,0.00%, 14.16%, 84.68%, 0.00%, 0.00%, 0.00%, 0.00%, 1.03%, 0.00%,0.00%, 18.48%, 80.48%, 0.00%, 0.00%, 0.00%, 0.00%, 2.32%, 0.07%,0.00%, 17.54%, 80.07%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 671.1, 1174.1, 312264.5, 298192.9, 0.0, 0.0, 2196196.9, 1.000, 0
5, P-SLICE,    5, 22.00,   18199184, 0,0.00,40.094, 40.379, 40.234, 40.147,23, 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  0.43%, 0.01%,  0.02%,  0.89%, 0.12%,  0.51%,  8.75%, 0.00%,  0.07%,  3.52%, 12.26%, 72.15%,  0.00%,  0.00%,  0.02%,  0.54%,  0.00%,  0.00%,  0.02%,  0.66%, 27081.62, 12982.75, 0.00, 2589750.43 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 0.00%,0.00%, 9.30%, 90.70%, 0.00%, 0.00%, 0.00%, 0.00%, 11.67%, 0.00%,0.00%, 9.31%, 79.02%, 0.00%, 0.00%, 0.00%, 0.00%, 6.80%, 0.29%,0.00%, 18.05%, 74.86%, 0.00%, 0.00%, 0.00%, 0.00%, 11.34%, 1.44%,0.00%, 20.49%, 66.73%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 693.6, 667.1, 331412.8, 313744.9, 0.0, 0.0, 2527299.6, 1.000, 0
6, P-SLICE,    6, 22.00,    1293880, 0,0.00,40.905, 40.100, 39.949, 40.685,23, 5 4 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.46%, 23.60%, 28.57%,  8.94%,  0.00%,  0.00%,  0.03%,  0.00%,  0.40%, 10.84%, 19.96%,  7.20%, 21854.61, 13748.40, 0.00, 24896.02 , 0, 255, 65.95, 0, 255, 60.67, 0, 255, 64.07, 0.00%, 46.32%,0.00%, 0.00%, 53.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.47%,0.00%, 0.00%, 68.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.92%,0.00%, 3.03%, 57.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.62%,0.00%, 0.00%, 55.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 375.7, 1208.9, 74195.8, 71918.1, 0.0, 0.0, 2601399.5, 1.000, 0
7, P-SLICE,    7, 22.00,    1265240, 0,0.00,40.769, 41.155, 40.993, 40.846,23, 6 5 4 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.01%, 0.00%,  0.00%,  0.00%, 0.00%,  2.53%, 42.45%, 19.64%,  5.65%,  0.00%,  0.00%,  0.00%,  0.00%,  2.20%, 12.93%,  9.40%,  5.20%, 22622.95, 10684.56, 0.00, 25872.90 , 0, 255, 71.00, 0, 255, 96.58, 0, 255, 105.98, 0.00%, 46.57%,0.00%, 0.21%, 53.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 23.34%,0.00%, 0.00%, 76.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.03%, 29.86%,0.00%, 7.74%, 62.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.94%,0.00%, 0.09%, 51.97%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 376.5, 1091.9, 87630.9, 83668.0, 0.0, 0.0, 2688817.2, 1.000, 0
8, P-SLICE,    8, 22.00,   20029512, 0,0.00,40.264, 39.296, 39.149, 40.004,23, 7 6 5 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.17%, 0.01%,  0.02%,  0.30%, 0.12%,  0.17%,  2.02%, 0.00%,  0.39%,  5.77%, 15.50%, 75.49%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.03%, 25967.57, 16956.90, 0.00, 1295078.81 , 0, 255, 66.22, 0, 255, 60.88, 0, 255, 64.20, 0.00%, 0.00%,0.00%, 13.85%, 86.15%, 0.00%, 0.00%, 0.00%, 0.00%, 2.95%, 0.00%,0.00%, 17.17%, 79.88%, 0.00%, 0.00%, 0.00%, 0.00%, 2.03%, 0.00%,0.00%, 20.59%, 77.39%, 0.00%, 0.00%, 0.00%, 0.00%, 2.97%, 0.04%,0.00%, 19.10%, 77.89%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 413.4, 703.2, 320336.7, 305802.3, 0.0, 0.0, 3008590.0, 1.000, 0
9, P-SLICE,    9, 22.00,   18828160, 0,0.00,40.079, 40.415, 40.270, 40.145,23, 8 7 6 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  0.65%, 0.01%,  0.04%,  1.13%, 0.15%,  0.58%,  9.88%, 0.00%,  0.11%,  3.63%, 11.76%, 70.75%,  0.00%,  0.00%,  0.01%,  0.53%,  0.00%,  0.00%,  0.02%,  0.71%, 27249.28, 12903.24, 0.00, 2907281.21 , 0, 255, 71.08, 0, 255, 96.47, 0, 255, 105.94, 0.00%, 0.00%,0.00%, 1.49%, 98.51%, 0.00%, 0.00%, 0.00%, 0.00%, 15.89%, 0.00%,0.00%, 10.28%, 73.83%, 0.00%, 0.00%, 0.00%, 0.00%, 8.83%, 0.23%,0.00%, 20.00%, 70.95%, 0.00%, 0.00%, 0.00%, 0.00%, 12.85%, 1.50%,0.00%, 20.71%, 64.94%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 680.9, 1095.9, 327364.7, 311945.3, 0.0, 0.0, 3336047.2, 1.000, 0
