Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 19.00,    2557696, 0,0.00,44.807, 46.166, 47.804, 45.351,23,  -, -, 0.00%,  0.00%,  0.00%, 0.06%,  0.08%,  0.07%, 0.71%,  0.55%,  1.08%,23.79%, 13.83%, 50.46%, 9.35%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 8678.12, 2693.66, 0.00, 115188.57 , 17, 235, 125.86, 56, 149, 109.96, 105, 227, 146.28, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.08%, 0.00%,0.00%, 0.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 11876.2, 111.2, 124985.1, 116173.7, 0.0, 0.0, 136079.4, 1.000, 0
1, P-SLICE,    1, 22.00,     751184, 0,0.00,40.370, 45.149, 46.692, 41.757,23, 0 , -, 0.00%,  0.00%,  0.00%, 0.30%,  0.25%,  1.19%, 3.91%,  1.39%, 16.21%, 6.21%,  2.88%, 27.55%, 0.00%,  0.00%,  0.31%,  6.14%, 22.18%,  0.00%,  0.13%,  3.54%,  2.97%,  0.00%,  0.17%,  2.80%,  1.88%, 25719.13, 3518.51, 0.00, 88491.85 , 17, 235, 125.79, 57, 151, 110.04, 106, 227, 146.19, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 73.83%, 12.77%,0.00%, 10.90%, 2.49%, 0.00%, 0.00%, 0.00%, 0.00%, 63.29%, 18.66%,0.00%, 15.49%, 2.56%, 0.00%, 0.00%, 0.00%, 0.00%, 56.00%, 7.42%,0.00%, 21.78%, 14.81%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 371.7, 81.4, 37400.4, 34693.0, 0.0, 0.0, 173468.6, 1.000, 0
2, P-SLICE,    2, 22.00,     620016, 0,0.00,40.491, 45.094, 46.564, 41.826,23, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.52%,  0.40%,  1.44%, 1.59%,  0.60%,  5.72%, 4.65%,  1.78%, 17.22%, 0.00%,  0.07%,  6.41%, 12.30%, 34.88%,  0.00%,  0.68%,  1.49%,  3.24%,  0.05%,  1.17%,  1.81%,  3.99%, 24338.67, 3590.34, 0.00, 79239.87 , 17, 235, 125.25, 58, 149, 110.09, 103, 226, 146.37, 0.00%, 41.67%,0.00%, 58.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 22.20%, 17.39%,0.00%, 37.43%, 22.99%, 0.00%, 0.00%, 0.00%, 0.00%, 33.66%, 14.04%,0.00%, 28.65%, 23.65%, 0.00%, 0.00%, 0.00%, 0.00%, 34.65%, 10.59%,0.00%, 24.94%, 29.82%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 213.1, 343.2, 29258.7, 26964.0, 0.0, 0.0, 202934.2, 1.000, 0
3, P-SLICE,    3, 22.00,     596264, 0,0.00,40.503, 45.080, 46.517, 41.827,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.37%,  0.17%,  0.96%, 1.50%,  0.68%,  5.30%, 3.98%,  1.66%, 16.43%, 0.00%,  0.45%,  5.57%, 13.24%, 35.88%,  0.00%,  0.58%,  1.23%,  3.81%,  0.15%,  1.10%,  2.30%,  4.66%, 24041.02, 3624.65, 0.00, 73510.63 , 17, 235, 124.77, 56, 149, 110.30, 103, 220, 146.53, 0.00%, 24.56%,0.00%, 45.61%, 29.82%, 0.00%, 0.00%, 0.00%, 0.00%, 17.13%, 19.18%,0.00%, 38.84%, 24.85%, 0.00%, 0.00%, 0.00%, 0.00%, 30.81%, 14.58%,0.00%, 30.07%, 24.54%, 0.00%, 0.00%, 0.00%, 0.00%, 32.01%, 12.29%,0.00%, 27.33%, 28.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 298.6, 295.8, 32014.9, 30358.7, 0.0, 0.0, 235205.1, 1.000, 0
4, P-SLICE,    4, 22.00,     594744, 0,0.00,40.499, 45.032, 46.485, 41.814,23, 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.42%,  0.20%,  0.99%, 1.58%,  0.73%,  4.98%, 4.63%,  1.86%, 15.74%, 0.00%,  0.43%,  5.78%, 13.15%, 36.57%,  0.00%,  0.43%,  1.41%,  2.89%,  0.11%,  1.22%,  2.21%,  4.65%, 23950.04, 3666.42, 0.00, 76158.76 , 17, 235, 124.31, 58, 148, 110.47, 108, 220, 146.69, 0.00%, 19.61%,0.00%, 47.06%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 17.83%, 18.30%,0.00%, 40.79%, 23.08%, 0.00%, 0.00%, 0.00%, 0.00%, 30.31%, 15.04%,0.00%, 30.48%, 24.17%, 0.00%, 0.00%, 0.00%, 0.00%, 32.28%, 10.95%,0.00%, 28.19%, 28.58%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 288.2, 209.9, 26047.2, 24613.8, 0.0, 0.0, 261408.5, 1.000, 0
5, P-SLICE,    5, 22.00,     609640, 0,0.00,40.503, 45.003, 46.477, 41.812,23, 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.32%,  0.23%,  1.00%, 1.98%,  0.96%,  5.32%, 4.74%,  1.72%, 16.79%, 0.00%,  0.45%,  6.36%, 12.75%, 34.56%,  0.00%,  0.58%,  1.67%,  4.49%,  0.12%,  0.88%,  1.38%,  3.70%, 23874.02, 3685.87, 0.00, 71258.02 , 17, 235, 123.96, 56, 148, 110.63, 107, 219, 146.82, 0.00%, 20.75%,0.00%, 62.26%, 16.98%, 0.00%, 0.00%, 0.00%, 0.00%, 16.53%, 15.61%,0.00%, 45.01%, 22.85%, 0.00%, 0.00%, 0.00%, 0.00%, 34.32%, 12.66%,0.00%, 30.43%, 22.60%, 0.00%, 0.00%, 0.00%, 0.00%, 33.90%, 11.94%,0.00%, 26.85%, 27.31%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 130.5, 100.1, 33295.6, 30922.8, 0.0, 0.0, 294595.3, 1.000, 0
6, P-SLICE,    6, 22.00,     613808, 0,0.00,40.516, 45.012, 46.397, 41.813,23, 5 4 3 , -, 0.00%,  0.00%,  0.00%, 0.44%,  0.26%,  1.06%, 1.99%,  0.81%,  5.39%, 4.79%,  1.83%, 18.03%, 0.00%,  0.34%,  6.71%, 12.30%, 34.15%,  0.00%,  0.57%,  1.51%,  3.77%,  0.14%,  1.02%,  1.41%,  3.46%, 23783.19, 3714.04, 0.00, 81339.44 , 17, 235, 124.21, 57, 154, 110.66, 107, 219, 146.77, 0.00%, 29.55%,0.00%, 52.27%, 18.18%, 0.00%, 0.00%, 0.00%, 0.00%, 17.55%, 15.82%,0.00%, 42.84%, 23.79%, 0.00%, 0.00%, 0.00%, 0.00%, 34.99%, 12.47%,0.00%, 30.26%, 22.29%, 0.00%, 0.00%, 0.00%, 0.00%, 35.92%, 10.54%,0.00%, 26.56%, 26.98%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 152.6, 0.3, 32426.3, 30191.3, 0.0, 0.0, 326834.1, 1.000, 0
7, P-SLICE,    7, 22.00,     604936, 0,0.00,40.516, 45.018, 46.430, 41.818,23, 6 5 4 , -, 0.00%,  0.00%,  0.00%, 0.63%,  0.33%,  0.93%, 1.90%,  0.71%,  5.70%, 4.51%,  1.74%, 17.76%, 0.00%,  0.43%,  6.24%, 12.08%, 33.19%,  0.00%,  0.50%,  1.88%,  3.99%,  0.09%,  1.25%,  2.01%,  4.13%, 23780.24, 3695.34, 0.00, 80940.65 , 17, 235, 124.53, 58, 156, 110.64, 107, 219, 146.73, 0.00%, 17.02%,0.00%, 72.34%, 10.64%, 0.00%, 0.00%, 0.00%, 0.00%, 19.09%, 17.77%,0.00%, 41.61%, 21.52%, 0.00%, 0.00%, 0.00%, 0.00%, 34.23%, 15.99%,0.00%, 27.99%, 21.79%, 0.00%, 0.00%, 0.00%, 0.00%, 35.35%, 11.95%,0.00%, 26.88%, 25.82%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 86.0, 163.8, 30936.6, 29077.6, 0.0, 0.0, 357684.1, 1.000, 0
8, P-SLICE,    8, 22.00,     592568, 0,0.00,40.522, 45.015, 46.423, 41.822,23, 7 6 5 , -, 0.00%,  0.00%,  0.00%, 0.46%,  0.26%,  1.13%, 2.03%,  0.87%,  5.46%, 4.76%,  1.61%, 16.96%, 0.00%,  0.43%,  6.04%, 13.19%, 34.14%,  0.00%,  0.54%,  1.75%,  4.29%,  0.18%,  1.06%,  1.64%,  3.19%, 23718.54, 3702.78, 0.00, 82310.79 , 17, 235, 124.36, 56, 150, 110.71, 104, 219, 146.64, 0.00%, 29.09%,0.00%, 54.55%, 16.36%, 0.00%, 0.00%, 0.00%, 0.00%, 19.52%, 16.86%,0.00%, 40.30%, 23.33%, 0.00%, 0.00%, 0.00%, 0.00%, 33.49%, 13.63%,0.00%, 31.25%, 21.63%, 0.00%, 0.00%, 0.00%, 0.00%, 34.52%, 11.06%,0.00%, 28.49%, 25.92%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 86.0, 0.3, 31571.6, 29205.5, 0.0, 0.0, 389007.6, 1.000, 0
9, P-SLICE,    9, 22.00,     596448, 0,0.00,40.529, 45.007, 46.397, 41.823,23, 8 7 6 , -, 0.00%,  0.00%,  0.00%, 0.43%,  0.25%,  1.24%, 2.03%,  0.81%,  5.20%, 4.82%,  1.63%, 16.87%, 0.00%,  0.40%,  6.22%, 12.31%, 34.79%,  0.00%,  0.71%,  1.48%,  4.11%,  0.14%,  1.08%,  1.79%,  3.68%, 23686.78, 3714.44, 0.00, 78177.37 , 17, 235, 124.04, 57, 148, 110.84, 107, 219, 146.56, 0.00%, 26.00%,0.00%, 58.00%, 16.00%, 0.00%, 0.00%, 0.00%, 0.00%, 19.27%, 18.06%,0.00%, 41.41%, 21.26%, 0.00%, 0.00%, 0.00%, 0.00%, 34.06%, 13.84%,0.00%, 30.50%, 21.61%, 0.00%, 0.00%, 0.00%, 0.00%, 34.03%, 11.38%,0.00%, 28.37%, 26.23%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 153.2, 291.9, 28413.6, 26112.8, 0.0, 0.0, 417537.3, 1.000, 0
