Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 24.00,     836904, 0,0.00,40.624, 44.864, 46.223, 41.854,27,  -, -, 0.00%,  0.00%,  0.00%, 1.26%,  1.53%,  5.46%, 5.33%,  2.42%, 15.10%, 8.57%,  3.42%, 30.28%,26.61%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 23103.63, 3875.36, 0.00, 171121.44 , 17, 235, 125.86, 56, 149, 109.96, 105, 227, 146.28, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.13%, 0.00%,0.00%, 4.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 12207.4, 191.0, 58662.1, 56410.2, 0.0, 0.0, 70202.5, 1.000, 0
1, P-SLICE,    4, 27.00,     396496, 0,1.48,38.886, 43.676, 44.402, 40.174,24, 0 , -, 0.00%,  0.00%,  0.00%, 2.13%,  1.51%, 11.31%, 5.52%,  2.08%, 26.30%, 7.89%,  3.04%, 38.84%, 0.00%,  0.00%,  0.00%,  0.04%,  0.62%,  0.00%,  0.03%,  0.03%,  0.63%,  0.00%,  0.00%,  0.00%,  0.03%, 35040.24, 5471.55, 0.00, 203350.25 , 17, 235, 124.31, 58, 148, 110.47, 108, 220, 146.69, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.82%, 0.18%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.81%, 0.08%,0.00%, 0.00%, 0.12%, 0.00%, 0.00%, 0.00%, 0.00%, 91.81%, 1.21%,0.00%, 6.71%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 54567.4, 427.4, 422165.0, 405186.4, 0.0, 0.0, 546110.6, 1.000, 0
2, B-SLICE,    2, 28.00,    1329024, 0,1.51,35.276, 42.826, 43.175, 37.207,27, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.31%,  0.85%,  5.41%, 87.04%,  0.00%,  0.00%,  0.13%,  3.05%,  0.00%,  0.01%,  0.13%,  3.06%, 101648.20, 7193.95, 0.00, 882046.94 , 17, 235, 125.25, 58, 149, 110.09, 103, 226, 146.37, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.07%,0.00%, 0.00%, 98.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.71%,0.00%, 8.20%, 87.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.48%,0.00%, 52.96%, 40.56%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 145.0, 12.6, 756153.0, 718233.1, 0.0, 0.0, 1303171.4, 1.000, 0
3, b-SLICE,    1, 29.00,    1158000, 0,1.54,34.371, 42.416, 42.585, 36.403,29, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.10%,  1.27%,  5.60%, 85.71%,  0.00%,  0.00%,  0.15%,  3.32%,  0.00%,  0.01%,  0.19%,  3.64%, 130647.29, 8070.95, 0.00, 752386.37 , 17, 235, 125.79, 57, 151, 110.04, 106, 227, 146.19, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.03%,0.00%, 0.00%, 98.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 5.79%,0.00%, 5.05%, 89.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 7.43%,0.00%, 54.51%, 38.06%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 144.7, 8.8, 869439.1, 828803.8, 0.0, 0.0, 2173284.6, 1.000, 0
4, b-SLICE,    3, 29.00,    2418272, 0,1.50,33.780, 42.746, 42.930, 36.044,28, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.17%,  1.92%, 96.91%,  0.00%,  0.00%,  0.01%,  0.56%,  0.00%,  0.00%,  0.02%,  0.40%, 173142.07, 7219.68, 0.00, 696303.77 , 17, 235, 124.77, 56, 149, 110.30, 103, 220, 146.53, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.96%,0.00%, 3.92%, 94.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.39%,0.00%, 38.02%, 60.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.98%,0.00%, 76.05%, 22.98%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 135.6, 4.7, 1124547.6, 1074950.2, 0.0, 0.0, 3297622.7, 1.000, 0
5, P-SLICE,    8, 27.00,     392680, 0,1.48,38.932, 43.708, 44.458, 40.220,24, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 2.13%,  1.34%, 11.92%, 5.56%,  1.80%, 24.05%, 8.43%,  3.00%, 41.58%, 0.00%,  0.00%,  0.00%,  0.00%,  0.18%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34677.53, 5456.81, 0.00, 217557.37 , 17, 235, 124.36, 56, 150, 110.71, 104, 219, 146.64, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.09%, 0.00%,0.00%, 5.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 12809.6, 233.4, 902670.6, 868078.8, 0.0, 0.0, 4212119.7, 1.000, 0
6, B-SLICE,    6, 28.00,    1360104, 0,1.46,35.198, 42.645, 42.898, 37.092,27, 4 2 0 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.57%,  1.27%,  6.82%, 84.86%,  0.00%,  0.01%,  0.10%,  2.21%,  0.00%,  0.01%,  0.26%,  3.90%, 101575.62, 7741.37, 0.00, 2043111.69 , 17, 235, 124.21, 57, 154, 110.66, 107, 219, 146.77, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.85%,0.00%, 0.85%, 98.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.95%,0.00%, 5.25%, 89.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.63%,0.00%, 45.49%, 47.88%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 5.6, 4.1, 955611.0, 911705.9, 0.0, 0.0, 5168672.1, 1.000, 0
7, b-SLICE,    5, 29.00,    1196632, 0,1.47,34.324, 42.091, 42.180, 36.277,29, 4 2 ,6 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  1.58%,  6.69%, 84.74%,  0.00%,  0.00%,  0.07%,  2.17%,  0.00%,  0.00%,  0.18%,  4.41%, 130468.34, 9073.04, 0.00, 1323003.46 , 17, 235, 123.96, 56, 148, 110.63, 107, 219, 146.82, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.60%,0.00%, 0.00%, 99.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 3.57%,0.00%, 4.26%, 92.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 7.11%,0.00%, 48.75%, 44.14%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 129.6, 4.2, 976078.0, 933405.9, 0.0, 0.0, 6145530.7, 1.000, 0
8, b-SLICE,    7, 29.00,    2502960, 0,1.47,33.766, 42.692, 42.836, 36.015,28, 6 4 2 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.11%,  2.23%, 96.83%,  0.00%,  0.00%,  0.01%,  0.50%,  0.00%,  0.00%,  0.00%,  0.31%, 174738.28, 7381.14, 0.00, 713700.31 , 17, 235, 124.53, 58, 156, 110.64, 107, 219, 146.73, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.74%,0.00%, 34.97%, 64.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.83%,0.00%, 74.41%, 24.76%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.6, 3.7, 1259211.0, 1204088.6, 0.0, 0.0, 7404528.6, 1.000, 0
9, P-SLICE,   13, 27.00,     377408, 0,1.54,39.018, 43.680, 44.492, 40.285,23, 8 6 4 , -, 0.00%,  0.00%,  0.00%, 2.40%,  1.46%, 11.54%, 5.69%,  2.15%, 23.47%, 9.13%,  3.37%, 40.72%, 0.00%,  0.00%,  0.00%,  0.00%,  0.05%,  0.00%,  0.00%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  0.00%, 33994.25, 5446.02, 0.00, 192294.59 , 17, 235, 123.88, 57, 144, 110.68, 108, 217, 145.41, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.28%, 0.05%,0.00%, 5.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 11227.1, 156.9, 856879.3, 824906.8, 0.0, 0.0, 8271265.9, 1.000, 0
