0, I-SLICE,    0, 29.00,     364264, 0,0.00,38.972, 43.322, 43.971, 40.141,27,  -, -, 0.00%,  0.00%,  0.00%, 2.57%,  1.60%,  7.74%, 6.96%,  2.48%, 19.93%, 7.46%,  2.92%, 34.18%,14.16%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34556.72, 5975.38, 0.00, 203682.00 , 17, 235, 125.86, 56, 149, 109.96, 105, 227, 146.28, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.25%, 0.00%,0.00%, 5.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 11416.4, 115.3, 42553.4, 40975.5, 0.0, 0.0, 53416.3, 1.000, 0
1, P-SLICE,    4, 32.00,     141936, 0,1.48,36.912, 42.681, 42.889, 38.381,24, 0 , -, 0.00%,  0.00%,  0.00%, 1.89%,  1.10%,  7.85%, 3.62%,  1.33%, 13.45%, 4.92%,  2.28%, 15.37%, 0.00%,  0.30%,  3.66%, 10.18%, 10.33%,  0.00%,  0.89%,  3.10%,  6.57%,  0.62%,  3.22%,  4.50%,  4.82%, 56643.83, 7283.58, 0.00, 181591.13 , 17, 235, 124.31, 58, 148, 110.47, 108, 220, 146.69, 0.00%, 67.27%,0.00%, 0.00%, 32.73%, 0.00%, 0.00%, 0.00%, 0.00%, 58.24%, 22.10%,0.00%, 6.52%, 13.13%, 0.00%, 0.00%, 0.00%, 0.00%, 50.86%, 21.01%,0.00%, 16.77%, 11.36%, 0.00%, 0.00%, 0.00%, 0.00%, 46.69%, 23.57%,0.00%, 22.35%, 7.39%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 42747.8, 383.9, 328226.7, 313892.8, 0.0, 0.0, 423475.0, 1.000, 0
2, B-SLICE,    2, 33.00,      98848, 0,1.51,36.538, 42.560, 42.503, 38.036,27, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.85%,  6.58%, 23.87%, 30.41%,  0.00%,  1.31%,  2.76%,  5.39%,  2.93%,  6.50%,  6.78%, 12.63%, 62552.84, 7512.22, 0.00, 265390.72 , 17, 235, 125.25, 58, 149, 110.09, 103, 226, 146.37, 0.00%, 77.54%,0.00%, 1.60%, 20.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.28%,0.00%, 16.41%, 29.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.56%,0.00%, 35.93%, 35.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.83%,0.00%, 36.70%, 29.47%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 127.1, 19.3, 432136.2, 414295.4, 0.0, 0.0, 856369.8, 1.000, 0
3, b-SLICE,    1, 34.00,      57856, 0,1.54,36.176, 42.652, 42.571, 37.785,29, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.43%,  5.76%, 20.26%, 26.89%,  0.00%,  2.05%,  3.04%,  7.16%,  5.81%,  8.57%,  6.70%, 13.33%, 68064.32, 7291.00, 0.00, 127472.49 , 17, 235, 125.79, 57, 151, 110.04, 106, 227, 146.19, 0.00%, 93.03%,0.00%, 0.82%, 6.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.84%,0.00%, 18.59%, 16.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 32.48%,0.00%, 40.66%, 26.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.29%,0.00%, 39.05%, 22.66%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 148.0, 6.2, 523495.2, 497264.3, 0.0, 0.0, 1380333.2, 1.000, 0
4, b-SLICE,    3, 34.00,      61648, 0,1.50,35.884, 42.483, 42.325, 37.514,28, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.37%,  5.82%, 21.12%, 30.15%,  0.00%,  1.12%,  3.31%,  8.38%,  6.57%,  4.98%,  5.57%, 12.61%, 73350.33, 7682.86, 0.00, 134484.37 , 17, 235, 124.77, 56, 149, 110.30, 103, 220, 146.53, 0.00%, 94.62%,0.00%, 0.72%, 4.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.15%,0.00%, 19.83%, 29.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.60%,0.00%, 41.21%, 29.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.76%,0.00%, 38.55%, 24.70%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 142.4, 16.5, 473131.2, 450300.2, 0.0, 0.0, 1853027.6, 1.000, 0
5, P-SLICE,    8, 32.00,     166336, 0,1.48,36.586, 42.558, 42.709, 38.098,24, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 2.16%,  1.02%,  8.50%, 3.37%,  0.97%, 11.92%, 4.21%,  1.50%, 13.83%, 0.00%,  0.14%,  1.88%, 10.44%, 16.82%,  0.00%,  0.55%,  3.51%,  9.58%,  0.28%,  1.26%,  3.19%,  4.87%, 61744.47, 7583.71, 0.00, 192777.18 , 17, 235, 124.36, 56, 150, 110.71, 104, 219, 146.64, 0.00%, 66.67%,0.00%, 13.33%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 76.01%, 11.76%,0.00%, 8.09%, 4.14%, 0.00%, 0.00%, 0.00%, 0.00%, 48.69%, 20.06%,0.00%, 23.78%, 7.47%, 0.00%, 0.00%, 0.00%, 0.00%, 36.04%, 26.67%,0.00%, 29.77%, 7.53%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 9554.7, 204.9, 763785.1, 737709.9, 0.0, 0.0, 2625069.5, 1.000, 0
6, B-SLICE,    6, 33.00,     117320, 0,1.46,36.080, 42.286, 42.069, 37.604,27, 4 2 0 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.70%,  6.23%, 25.28%, 34.47%,  0.00%,  0.75%,  2.18%,  5.89%,  2.09%,  4.02%,  6.31%, 12.07%, 70030.78, 8222.81, 0.00, 270998.36 , 17, 235, 124.21, 57, 154, 110.66, 107, 219, 146.77, 0.00%, 74.85%,0.00%, 4.19%, 20.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.38%,0.00%, 21.46%, 35.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 25.14%,0.00%, 36.99%, 37.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.82%,0.00%, 35.17%, 33.01%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 5.6, 9.3, 680962.0, 651639.1, 0.0, 0.0, 3306797.4, 1.000, 0
7, b-SLICE,    5, 34.00,      73696, 0,1.47,35.716, 42.289, 41.995, 37.322,29, 4 2 ,6 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.74%,  7.31%, 22.81%, 28.75%,  0.00%,  1.14%,  2.83%,  5.28%,  3.68%,  5.30%,  7.69%, 14.47%, 76286.71, 8226.78, 0.00, 143380.83 , 17, 235, 123.96, 56, 148, 110.63, 107, 219, 146.82, 0.00%, 83.25%,0.00%, 7.18%, 9.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.85%,0.00%, 20.12%, 33.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.56%,0.00%, 40.62%, 27.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.87%,0.00%, 39.00%, 24.13%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 136.9, 4.6, 655106.5, 625538.4, 0.0, 0.0, 3962376.9, 1.000, 0
8, b-SLICE,    7, 34.00,      65672, 0,1.47,35.577, 42.325, 42.078, 37.233,28, 6 4 2 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.40%,  6.17%, 20.76%, 29.49%,  0.00%,  1.02%,  2.37%,  6.07%,  5.17%,  8.04%,  6.52%, 13.97%, 78803.30, 8047.39, 0.00, 139455.06 , 17, 235, 124.53, 58, 156, 110.64, 107, 219, 146.73, 0.00%, 92.77%,0.00%, 0.85%, 6.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.50%,0.00%, 17.60%, 22.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.00%,0.00%, 40.40%, 29.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.30%,0.00%, 39.13%, 24.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.9, 3.6, 601637.7, 575475.4, 0.0, 0.0, 4563546.2, 1.000, 0
9, P-SLICE,   13, 32.00,     167936, 0,1.54,36.614, 42.471, 42.769, 38.115,23, 8 6 4 , -, 0.00%,  0.00%,  0.00%, 2.33%,  1.51%, 10.52%, 3.53%,  1.45%, 12.72%, 4.63%,  1.66%, 15.52%, 0.00%,  0.04%,  1.33%,  8.55%, 15.21%,  0.00%,  0.83%,  2.88%,  9.68%,  0.12%,  1.13%,  2.29%,  4.07%, 61693.74, 7572.17, 0.00, 178554.86 , 17, 235, 123.88, 57, 144, 110.68, 108, 217, 145.41, 0.00%, 72.73%,0.00%, 27.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.38%, 11.07%,0.00%, 5.99%, 1.56%, 0.00%, 0.00%, 0.00%, 0.00%, 56.33%, 16.44%,0.00%, 21.97%, 5.25%, 0.00%, 0.00%, 0.00%, 0.00%, 40.21%, 25.35%,0.00%, 29.83%, 4.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 7719.9, 270.7, 784123.0, 751710.9, 0.0, 0.0, 5353862.4, 1.000, 0
